OGS	desc	musDom	gloMor	droWil	droPse	droYak	droMel	droAna	droVir	droMoj	culQui	aedAeg	anoDar	anoSte	anoGam
sim.120.002	none	0	0	0	0	0	0	0	0	0	2	2	1	1	0
sim.121.002	none	4	3	2	2	3	1	3	3	2	0	0	0	0	0
sim.122.002	none	2	1	1	1	1	1	1	1	2	4	3	3	5	2
sim.123.002	none	1	0	1	1	1	1	1	1	1	0	2	1	2	2
sim.124.002	none	2	1	1	3	1	1	1	2	2	1	2	0	0	0
sim.125.002	none	1	1	1	1	1	1	1	1	1	0	0	0	0	0
sim.126.002	none	0	0	0	0	0	0	0	0	0	1	1	1	1	1
sim.127.002	none	0	0	0	0	0	0	0	0	0	2	2	2	1	1
sim.128.002	none	1	1	1	1	1	1	1	1	1	0	0	1	1	1
sim.129.002	none	0	0	0	0	0	0	0	0	0	5	3	1	1	2
sim.13.002	none	1	1	1	1	1	1	1	1	1	1	2	0	0	0
sim.130.002	none	0	0	0	0	0	0	0	0	0	1	1	1	1	1
sim.131.002	none	1	1	3	1	0	0	0	1	0	0	0	1	0	0
sim.132.002	none	1	1	0	0	0	0	0	0	0	2	4	3	3	3
sim.133.002	none	1	1	1	1	2	2	1	1	1	0	0	0	0	0
sim.134.002	none	4	2	4	2	3	3	3	2	3	1	1	1	1	0
sim.135.002	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.136.002	none	4	3	2	2	4	4	4	3	4	0	0	2	0	1
sim.137.002	none	0	0	0	0	0	0	0	0	0	3	2	1	1	0
sim.138.002	none	2	1	1	1	1	1	1	1	1	1	1	0	0	0
sim.139.002	none	1	1	1	1	1	1	1	1	1	2	2	0	0	0
sim.14.002	none	0	0	0	0	0	0	0	0	0	4	3	1	1	2
sim.140.002	none	1	1	3	3	4	4	4	2	2	0	0	0	0	0
sim.141.002	none	1	2	1	1	1	1	1	1	1	1	1	1	0	0
sim.142.002	none	0	0	0	1	1	1	1	0	0	1	1	1	1	1
sim.143.002	none	0	0	0	0	0	0	0	0	0	4	3	5	3	2
sim.144.002	none	0	0	1	1	2	1	1	1	1	0	0	1	2	1
sim.145.002	none	4	3	2	2	3	3	3	1	1	1	1	2	2	1
sim.146.002	none	2	2	1	1	1	0	2	1	1	3	1	1	1	1
sim.147.002	none	1	1	1	2	1	1	1	1	1	0	0	1	1	1
sim.148.002	none	1	1	1	2	2	2	1	2	2	0	0	0	0	0
sim.149.002	none	1	1	1	2	2	2	3	3	3	1	1	1	2	1
sim.15.002	none	1	1	1	0	1	1	1	1	1	1	1	2	1	1
sim.150.002	none	0	0	0	0	0	0	0	0	0	1	1	1	1	1
sim.151.002	none	1	1	1	0	1	1	1	1	1	0	1	2	0	0
sim.152.002	none	1	1	0	0	0	0	0	0	0	1	1	1	1	1
sim.153.002	none	1	2	1	1	1	1	1	1	1	4	6	4	2	4
sim.154.002	none	0	0	2	1	1	1	1	1	1	1	1	2	3	2
sim.155.002	none	0	1	1	1	1	0	1	1	1	0	0	0	0	0
sim.156.002	none	1	1	1	1	1	1	1	1	1	1	0	1	1	1
sim.157.002	none	0	0	0	0	0	0	0	0	0	2	2	1	1	1
sim.158.002	none	0	0	0	0	0	0	0	0	0	1	2	1	1	1
sim.159.002	none	1	1	1	2	1	1	1	1	1	1	1	2	1	1
sim.16.002	none	1	1	2	3	3	3	2	2	2	1	1	3	4	3
sim.160.002	none	1	1	1	1	1	1	1	1	1	4	1	1	1	1
sim.161.002	none	2	4	3	4	4	4	4	3	3	1	1	1	2	2
sim.162.002	none	2	1	1	2	1	0	1	1	1	0	0	1	1	1
sim.163.002	none	0	0	1	1	1	1	1	1	1	0	0	0	0	0
sim.164.002	none	1	1	1	0	2	1	1	1	1	3	2	3	2	3
sim.165.002	none	0	1	1	1	1	1	1	1	0	1	1	1	1	1
sim.166.002	none	0	0	0	0	0	0	0	0	0	1	1	2	2	2
sim.167.002	none	1	1	1	1	1	1	1	2	2	2	1	0	0	0
sim.168.002	none	1	1	2	1	0	0	1	2	1	0	1	0	1	1
sim.169.002	none	3	4	2	3	3	3	4	3	3	1	0	1	1	1
sim.17.002	none	2	1	1	0	0	0	0	1	1	4	2	1	2	1
sim.170.002	none	1	1	1	1	1	1	1	0	0	0	0	0	0	0
sim.171.002	none	1	1	1	2	1	1	1	0	0	1	0	1	1	1
sim.172.002	none	0	0	0	0	0	0	0	0	0	2	0	4	4	3
sim.173.002	none	2	2	4	4	3	3	6	5	6	0	1	1	1	1
sim.174.002	none	3	4	2	1	2	2	2	2	3	2	1	1	1	2
sim.175.002	none	2	1	2	1	1	1	2	1	1	0	0	1	2	2
sim.176.002	none	1	3	4	5	2	2	2	3	5	1	0	2	1	1
sim.177.002	none	0	0	0	0	0	0	0	0	0	1	1	2	1	1
sim.178.002	none	0	0	0	0	0	0	0	0	0	2	3	1	2	2
sim.179.002	none	0	0	0	0	0	0	0	0	0	2	2	2	2	2
sim.18.002	none	1	1	1	1	1	1	1	2	1	1	2	2	2	1
sim.180.002	none	1	2	1	1	0	1	1	2	1	0	0	0	0	0
sim.181.002	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
sim.182.002	none	1	1	1	1	1	1	1	2	2	0	1	2	1	1
sim.183.002	none	2	1	0	1	1	1	1	1	1	0	0	0	0	0
sim.184.002	none	2	2	2	2	2	2	1	1	1	0	1	1	1	2
sim.185.002	none	1	1	1	1	2	2	2	1	1	0	0	0	0	0
sim.186.002	none	0	0	0	0	0	0	0	0	0	1	1	2	6	5
sim.187.002	none	4	2	7	5	4	5	6	6	7	1	1	3	2	1
sim.188.002	none	0	0	0	0	0	0	0	0	0	3	4	0	0	0
sim.189.002	none	1	1	1	2	3	3	2	2	1	0	0	0	0	0
sim.19.002	none	1	3	2	1	2	3	1	2	2	2	1	2	1	0
sim.190.002	none	1	1	2	1	2	2	2	1	1	0	0	0	0	0
sim.191.002	none	2	2	2	2	2	2	2	2	2	0	0	0	0	0
sim.192.002	none	2	2	4	4	3	3	3	3	3	1	2	1	2	2
sim.193.002	none	1	1	1	2	1	1	1	1	2	0	0	0	0	0
sim.194.002	none	0	0	1	1	1	2	1	1	1	0	0	1	1	1
sim.195.002	none	1	1	0	1	1	1	1	1	1	2	1	2	3	2
sim.196.002	none	0	0	0	1	1	1	1	1	1	2	2	1	1	2
sim.197.002	none	0	0	1	1	1	1	1	1	1	0	0	0	0	0
sim.198.002	none	0	0	0	0	0	0	0	0	0	5	5	4	3	2
sim.199.002	none	0	0	0	0	0	0	0	0	0	2	2	3	2	1
sim.2.002	none	1	1	0	2	3	2	4	1	1	1	1	1	1	1
sim.20.002	none	3	2	3	3	3	3	3	3	3	0	0	0	0	0
sim.200.002	none	1	0	0	0	0	0	0	1	1	7	4	6	5	4
sim.201.002	none	0	0	0	0	0	0	0	0	0	4	3	4	4	5
sim.202.002	none	3	4	5	4	6	5	4	4	4	2	1	0	0	0
sim.203.002	none	1	1	1	1	1	1	1	2	2	1	2	3	2	3
sim.204.002	none	1	0	3	1	1	1	1	1	1	0	1	1	1	1
sim.205.002	none	1	1	1	1	1	1	1	1	1	0	0	1	1	0
sim.206.002	none	2	1	1	0	1	1	1	0	0	0	0	1	1	1
sim.207.002	none	1	1	1	1	1	1	1	1	1	2	1	2	2	1
sim.208.002	none	1	2	1	1	1	1	1	0	0	1	1	1	1	0
sim.209.002	none	0	0	1	1	1	1	1	1	1	0	2	3	1	2
sim.21.002	none	1	1	0	0	0	0	0	0	0	1	2	2	0	1
sim.210.002	none	0	0	1	1	1	2	2	1	1	0	0	0	0	0
sim.211.002	none	1	1	0	0	0	0	0	0	0	2	1	0	1	0
sim.212.002	none	0	2	0	1	1	1	1	1	1	1	1	1	1	1
sim.213.002	none	0	0	0	0	0	0	0	0	0	3	1	1	1	1
sim.214.002	none	1	1	1	2	1	1	1	0	0	1	2	1	0	1
sim.215.002	none	1	2	1	1	0	0	0	1	1	1	1	0	0	0
sim.216.002	none	0	1	2	1	2	2	1	2	2	5	7	1	1	1
sim.217.002	none	1	1	1	1	1	1	1	1	1	3	2	2	3	2
sim.218.002	none	1	1	1	2	2	2	2	2	3	2	3	3	2	1
sim.219.002	none	1	1	1	1	1	1	1	0	0	0	0	0	0	0
sim.22.002	none	3	3	2	2	3	3	3	2	3	0	0	1	1	1
sim.220.002	none	1	1	0	0	0	0	0	0	0	1	1	1	2	2
sim.221.002	none	1	1	0	0	0	0	0	1	1	1	3	1	1	1
sim.222.002	none	2	1	2	2	3	3	4	3	4	0	0	2	4	3
sim.223.002	none	1	1	1	1	1	1	1	1	1	2	1	1	1	1
sim.224.002	none	0	0	0	0	0	0	0	0	0	2	3	1	1	1
sim.225.002	none	1	1	1	3	2	2	2	2	2	1	1	0	0	0
sim.226.002	none	4	4	4	3	4	3	4	5	5	0	0	0	0	0
sim.227.002	none	1	1	1	2	1	1	1	1	1	1	3	0	0	0
sim.228.002	none	2	1	0	0	0	0	0	0	0	1	1	0	0	0
sim.229.002	none	0	1	1	1	1	1	1	1	1	2	2	0	1	1
sim.23.002	none	1	3	3	2	2	1	2	2	2	3	1	1	2	2
sim.230.002	none	1	2	3	2	2	2	2	2	2	1	1	1	0	1
sim.231.002	none	1	1	1	1	1	1	1	1	2	1	0	0	1	1
sim.232.002	none	2	3	2	3	4	3	5	6	5	2	2	2	2	3
sim.233.002	none	0	0	1	0	1	1	1	1	1	2	2	0	2	3
sim.234.002	none	1	1	3	2	2	2	2	2	2	0	0	0	0	0
sim.235.002	none	1	1	1	1	1	1	1	1	1	3	3	4	4	4
sim.236.002	none	0	0	0	0	0	0	0	0	0	6	3	1	1	1
sim.237.002	none	0	0	2	2	2	3	1	1	0	0	0	0	0	0
sim.238.002	none	1	1	1	1	1	1	1	0	1	0	0	0	0	0
sim.239.002	none	1	1	1	1	2	1	1	0	0	0	0	0	0	0
sim.24.002	none	0	0	0	0	0	0	0	0	0	2	1	2	2	3
sim.240.002	none	2	0	0	0	1	1	1	3	2	1	0	1	4	3
sim.241.002	none	3	6	2	2	2	2	3	2	2	2	1	1	1	0
sim.242.002	none	1	1	0	0	0	0	0	1	1	1	2	3	4	2
sim.243.002	none	0	0	0	0	0	0	0	0	0	0	0	3	1	1
sim.244.002	none	2	2	2	2	1	1	1	2	2	2	2	1	0	0
sim.245.002	none	1	1	1	1	3	1	1	1	1	2	1	1	1	1
sim.246.002	none	1	0	1	1	2	2	2	2	2	2	1	0	0	0
sim.247.002	none	0	0	2	1	1	1	1	1	1	0	0	1	3	2
sim.248.002	none	2	4	3	2	2	2	2	2	2	0	0	0	0	0
sim.249.002	none	0	0	1	1	1	1	1	2	1	1	1	3	1	1
sim.25.002	none	1	1	1	0	1	1	1	1	1	0	0	0	0	0
sim.250.002	none	1	1	2	3	2	2	2	2	2	0	0	1	0	0
sim.251.002	none	0	0	0	0	0	0	0	0	0	3	4	4	6	5
sim.252.002	none	2	2	3	3	4	4	4	3	2	1	2	3	2	2
sim.253.002	none	1	1	1	0	0	0	0	1	0	1	2	3	2	3
sim.254.002	none	0	0	1	1	1	1	1	0	1	0	0	0	0	0
sim.255.002	none	3	4	2	3	1	1	1	2	3	0	0	0	0	0
sim.256.002	none	1	1	1	1	1	1	1	0	0	2	0	5	3	2
sim.257.002	none	2	1	2	1	1	1	1	2	2	0	0	2	1	1
sim.258.002	none	0	0	0	0	0	0	0	0	0	2	2	0	0	0
sim.259.002	none	2	1	1	1	1	1	1	1	1	3	3	4	2	3
sim.26.002	none	4	3	2	1	1	1	1	3	2	1	1	0	0	0
sim.260.002	none	1	1	1	0	1	1	1	1	1	1	1	3	1	2
sim.261.002	none	5	3	2	4	3	3	2	3	3	2	1	1	3	3
sim.262.002	none	0	0	0	0	0	0	0	0	0	5	6	4	4	4
sim.263.002	none	1	2	3	2	2	1	3	3	3	2	2	1	1	1
sim.264.002	none	1	1	1	1	1	1	1	3	3	0	1	0	2	1
sim.265.002	none	2	1	0	1	1	1	1	1	1	1	1	1	1	2
sim.266.002	none	1	1	1	2	1	1	1	1	1	0	0	0	0	0
sim.267.002	none	1	1	2	2	2	2	2	2	1	0	1	0	0	0
sim.268.002	none	2	3	2	2	3	3	3	2	1	0	0	0	0	0
sim.269.002	none	1	0	1	1	1	1	1	1	1	1	2	0	2	2
sim.27.002	none	0	0	0	0	0	0	0	0	0	1	1	1	1	1
sim.270.002	none	0	0	2	3	2	2	2	2	2	0	0	0	0	0
sim.271.002	none	1	1	3	2	2	2	1	2	2	0	0	2	1	1
sim.272.002	none	1	1	1	1	1	1	1	1	0	0	0	0	0	0
sim.273.002	none	1	1	1	2	1	1	1	1	1	0	0	1	1	0
sim.274.002	none	0	0	0	0	0	0	0	0	0	1	1	2	2	2
sim.275.002	none	0	0	0	0	0	0	0	0	0	1	1	1	1	1
sim.276.002	none	1	1	1	1	1	2	1	1	0	3	1	1	2	2
sim.277.002	none	1	0	1	1	1	1	1	1	1	1	1	3	2	2
sim.278.002	none	1	2	2	2	2	2	3	4	3	1	1	1	1	2
sim.279.002	none	1	1	1	1	1	1	1	2	1	2	2	2	0	0
sim.28.002	none	1	1	1	1	2	2	2	1	1	0	0	0	0	0
sim.280.002	none	1	1	1	1	1	1	0	1	1	0	1	2	2	4
sim.281.002	none	1	1	2	1	1	1	1	1	1	2	2	2	2	2
sim.282.002	none	1	1	1	1	1	1	1	1	2	1	1	1	1	1
sim.283.002	none	0	0	0	0	0	0	0	0	0	1	2	2	1	1
sim.284.002	none	2	1	1	1	1	1	1	1	1	0	0	1	1	1
sim.285.002	none	0	0	0	0	0	0	0	0	0	2	2	4	2	2
sim.286.002	none	0	0	1	1	1	1	0	1	1	1	1	1	1	1
sim.287.002	none	3	3	5	4	3	3	2	3	3	3	5	1	2	2
sim.288.002	none	1	1	1	0	0	0	0	2	2	2	2	0	1	1
sim.289.002	none	1	1	1	1	2	2	3	1	1	2	5	5	2	3
sim.29.002	none	3	1	2	1	1	1	1	1	1	1	1	0	0	0
sim.290.002	none	1	1	1	0	1	1	1	1	1	0	0	0	1	1
sim.291.002	none	2	3	1	1	1	1	1	1	1	0	0	0	0	0
sim.292.002	none	1	1	3	1	0	0	1	0	0	0	0	0	0	0
sim.293.002	none	2	2	2	2	2	2	3	1	1	1	1	1	2	1
sim.294.002	none	1	1	1	1	1	1	0	1	1	1	0	1	1	2
sim.295.002	none	0	0	1	1	1	1	1	1	0	1	1	1	3	4
sim.296.002	none	1	1	0	1	0	0	1	1	1	1	1	0	0	0
sim.297.002	none	2	2	1	2	2	2	2	2	2	0	0	0	0	0
sim.298.002	none	4	3	2	1	2	3	2	3	3	1	1	1	1	1
sim.299.002	none	1	2	3	4	3	3	3	3	3	1	1	0	0	0
sim.3.002	none	1	1	1	1	2	2	1	0	0	0	0	0	0	0
sim.30.002	none	1	1	1	1	1	1	1	1	1	1	1	0	1	1
sim.300.002	none	1	1	3	3	2	3	3	3	2	0	0	0	0	0
sim.301.002	none	1	1	1	1	1	1	1	1	1	0	0	0	0	0
sim.302.002	none	1	1	1	1	1	1	1	2	2	3	5	1	2	1
sim.303.002	none	1	1	1	1	1	1	2	0	1	1	1	0	0	0
sim.304.002	none	0	0	0	0	0	0	0	0	0	1	0	1	1	1
sim.305.002	none	2	3	1	1	1	1	1	1	1	0	0	1	1	1
sim.306.002	none	1	1	1	0	1	1	1	0	2	4	4	2	4	3
sim.307.002	none	1	1	1	1	1	1	1	1	1	0	0	0	0	0
sim.308.002	none	2	3	1	0	1	1	1	1	1	1	0	0	0	0
sim.309.002	none	1	1	1	1	1	1	1	1	1	0	0	1	1	1
sim.31.002	none	1	0	0	1	0	0	0	2	1	1	1	1	1	1
sim.310.002	none	0	0	1	1	1	1	1	0	1	0	0	0	0	0
sim.311.002	none	1	1	1	1	1	1	1	2	3	0	0	0	0	0
sim.312.002	none	3	2	2	4	3	3	3	2	3	0	0	0	0	0
sim.313.002	none	0	0	0	0	0	0	0	0	0	3	3	1	2	2
sim.314.002	none	0	0	1	1	1	1	2	2	2	1	2	1	1	1
sim.315.002	none	1	2	2	1	1	1	0	1	1	0	0	0	0	0
sim.316.002	none	1	1	3	2	2	2	1	4	3	3	1	1	1	1
sim.317.002	none	1	1	1	2	1	1	1	1	1	0	0	0	0	0
sim.318.002	none	1	1	2	2	1	2	2	3	3	3	3	2	1	1
sim.319.002	none	2	3	1	1	1	1	1	1	1	2	2	2	4	3
sim.32.002	none	3	2	1	1	1	1	2	4	2	0	1	1	1	1
sim.320.002	none	1	1	4	1	1	1	2	1	1	3	2	2	2	2
sim.321.002	none	0	1	1	2	1	0	1	1	1	1	1	1	1	1
sim.322.002	none	4	5	2	2	4	5	3	4	4	1	1	1	1	1
sim.323.002	none	0	0	0	0	0	0	0	0	0	1	1	1	3	3
sim.324.002	none	0	1	1	3	3	3	3	3	3	1	1	0	1	0
sim.325.002	none	0	0	0	0	0	0	0	0	0	1	1	1	1	1
sim.326.002	none	0	0	0	0	0	0	0	0	0	1	0	2	0	1
sim.327.002	none	0	0	0	0	0	0	0	0	0	2	1	2	2	2
sim.328.002	none	1	1	1	0	0	0	0	1	2	0	0	1	1	1
sim.329.002	none	3	3	1	2	2	2	2	1	1	1	0	2	1	1
sim.33.002	none	2	2	1	2	2	2	2	2	2	0	0	0	0	0
sim.330.002	none	0	1	1	1	1	1	1	1	1	0	0	0	0	0
sim.331.002	none	0	0	1	1	1	1	1	1	1	1	1	2	2	2
sim.332.002	none	0	0	0	0	0	0	0	0	0	0	0	2	3	2
sim.333.002	none	0	1	2	2	5	5	3	3	3	0	0	2	1	1
sim.334.002	none	3	3	3	2	3	3	3	3	2	1	1	1	1	1
sim.335.002	none	2	2	2	5	4	5	4	6	4	0	0	1	1	1
sim.336.002	none	0	0	0	0	0	0	0	0	0	1	2	1	1	1
sim.337.002	none	2	1	1	0	0	0	0	1	1	2	1	1	3	3
sim.338.002	none	1	1	1	1	0	1	1	2	1	0	1	1	1	1
sim.339.002	none	1	1	0	0	0	0	0	1	1	0	0	0	0	0
sim.34.002	none	0	0	0	0	0	0	0	0	0	2	2	1	1	1
sim.340.002	none	2	2	2	3	2	2	2	2	2	1	1	1	1	1
sim.341.002	none	1	1	1	1	1	1	1	1	0	0	0	1	1	1
sim.342.002	none	0	0	1	1	1	1	1	1	1	1	1	0	1	1
sim.343.002	none	0	0	0	0	0	0	0	0	0	3	3	3	2	5
sim.344.002	none	3	2	4	2	2	2	1	3	3	0	0	1	1	1
sim.345.002	none	2	3	1	1	2	2	1	2	1	0	1	1	1	1
sim.346.002	none	0	0	0	0	0	0	0	0	0	1	1	2	1	1
sim.347.002	none	0	0	0	0	0	0	0	0	0	1	1	1	0	1
sim.348.002	none	2	2	2	0	1	1	1	1	1	2	1	3	3	3
sim.349.002	none	0	0	1	0	2	2	1	1	1	0	0	0	0	0
sim.35.002	none	0	0	0	0	0	0	0	0	0	2	2	0	0	0
sim.350.002	none	0	0	0	0	0	0	0	0	0	1	2	2	3	2
sim.351.002	none	0	0	0	0	0	0	0	0	0	0	1	1	1	1
sim.352.002	none	0	0	2	1	1	2	2	2	2	0	0	0	0	0
sim.353.002	none	0	1	1	2	1	1	1	2	2	2	2	0	1	1
sim.354.002	none	2	1	1	1	0	0	0	2	1	0	0	0	0	0
sim.355.002	none	3	5	2	2	3	2	2	4	3	1	3	1	1	0
sim.356.002	none	2	1	1	1	0	0	1	1	1	1	0	0	1	1
sim.357.002	none	2	2	0	0	0	0	0	0	0	6	5	5	7	6
sim.358.002	none	0	1	1	1	1	1	1	1	1	2	1	0	0	0
sim.359.002	none	1	1	0	1	1	1	0	0	0	5	2	3	2	2
sim.36.002	none	2	2	1	1	2	1	1	1	1	0	0	0	0	0
sim.360.002	none	1	1	1	1	0	0	0	1	1	0	1	2	1	1
sim.361.002	none	1	1	2	2	1	1	1	1	1	1	1	1	2	1
sim.362.002	none	2	0	1	1	1	1	1	1	1	4	3	1	1	0
sim.363.002	none	2	2	1	1	1	2	0	1	1	1	0	0	1	1
sim.364.002	none	2	3	2	2	1	2	2	2	2	0	0	0	0	0
sim.365.002	none	0	0	0	0	0	0	0	0	0	2	2	1	2	1
sim.366.002	none	1	1	1	2	0	0	1	1	1	2	4	1	1	2
sim.367.002	none	1	1	1	0	1	1	1	1	1	0	0	2	2	3
sim.368.002	none	1	1	3	2	2	2	2	2	2	2	1	1	1	1
sim.369.002	none	1	1	0	0	0	0	0	0	0	0	0	3	3	3
sim.37.002	none	1	1	1	1	1	1	1	0	0	0	0	2	1	1
sim.370.002	none	0	0	0	0	0	0	0	0	0	1	1	1	1	1
sim.371.002	none	2	3	2	5	2	2	2	1	2	1	1	1	1	1
sim.372.002	none	1	2	1	2	2	2	3	1	2	1	1	1	2	1
sim.373.002	none	2	2	2	2	1	1	2	2	2	1	1	3	1	1
sim.374.002	none	1	0	1	1	1	1	2	1	1	1	1	0	0	0
sim.375.002	none	1	3	1	1	1	1	0	1	1	0	0	4	2	2
sim.376.002	none	4	3	5	7	5	6	5	3	5	4	3	0	0	0
sim.377.002	none	0	0	0	0	0	0	0	0	0	1	1	1	1	1
sim.378.002	none	0	0	2	1	2	2	1	2	1	2	2	1	2	0
sim.379.002	none	1	1	1	0	2	2	2	1	1	1	1	1	1	1
sim.38.002	none	0	1	2	1	2	2	2	2	2	1	0	0	0	0
sim.380.002	none	0	0	0	0	0	0	0	0	0	2	1	2	2	1
sim.381.002	none	0	0	0	0	0	0	0	0	0	1	1	1	1	0
sim.382.002	none	2	2	1	1	1	1	1	1	1	1	1	1	2	2
sim.383.002	none	0	0	0	0	0	0	0	0	0	1	0	1	1	1
sim.384.002	none	1	1	2	3	2	2	2	2	2	1	1	1	0	0
sim.385.002	none	0	0	0	0	0	0	0	0	0	1	2	2	1	1
sim.386.002	none	1	0	1	1	1	1	1	1	1	0	0	1	0	0
sim.387.002	none	0	0	0	0	0	0	0	0	0	0	1	5	7	4
sim.388.002	none	3	4	3	4	1	1	2	3	4	1	1	0	0	0
sim.389.002	none	0	0	2	2	2	2	2	1	3	1	1	1	1	1
sim.39.002	none	1	1	3	5	6	6	8	1	2	2	3	1	0	0
sim.390.002	none	1	1	2	2	1	1	1	1	1	1	2	0	0	0
sim.391.002	none	1	1	2	1	4	4	3	2	2	3	2	0	0	0
sim.392.002	none	0	0	0	0	0	0	0	0	0	1	1	1	1	1
sim.393.002	none	0	0	1	1	1	1	1	1	1	3	2	1	1	1
sim.394.002	none	0	1	2	2	3	4	3	2	2	1	1	0	0	0
sim.395.002	none	1	1	2	1	2	2	3	1	1	1	1	0	0	0
sim.396.002	none	0	0	0	0	0	0	0	0	0	1	1	1	1	1
sim.397.002	none	1	1	1	1	2	2	2	0	1	2	1	0	0	0
sim.398.002	none	1	1	2	2	2	3	1	2	2	0	0	0	1	1
sim.399.002	none	1	1	3	0	0	0	0	2	1	2	4	1	0	1
sim.4.002	none	0	0	0	0	0	0	0	0	0	2	1	1	1	2
sim.40.002	none	2	2	2	3	2	2	2	3	3	1	2	3	5	4
sim.400.002	none	0	0	0	0	0	0	0	0	0	0	0	5	5	5
sim.401.002	none	2	2	2	1	2	1	3	2	1	1	1	1	2	2
sim.402.002	none	1	1	0	1	2	1	1	1	1	1	2	0	0	1
sim.403.002	none	1	1	1	1	1	1	1	2	1	1	2	1	2	1
sim.404.002	none	0	0	1	1	1	1	2	1	1	4	4	5	4	6
sim.405.002	none	1	1	2	1	1	1	1	0	1	0	0	0	0	0
sim.406.002	none	0	0	0	0	0	0	0	0	0	3	5	2	2	3
sim.407.002	none	0	0	0	1	1	1	1	1	1	0	0	0	0	0
sim.408.002	none	1	3	2	2	2	2	1	3	3	2	3	1	1	1
sim.409.002	none	2	2	1	1	1	1	1	1	1	1	1	2	1	2
sim.41.002	none	3	3	5	5	6	6	6	5	5	1	1	2	2	2
sim.410.002	none	2	2	0	1	1	1	1	0	0	3	2	1	3	3
sim.411.002	none	1	1	1	1	1	1	2	1	1	1	1	2	1	1
sim.412.002	none	0	0	0	0	0	0	0	0	0	2	2	2	1	1
sim.413.002	none	2	2	6	3	6	6	6	5	5	3	0	1	1	1
sim.414.002	none	1	0	1	1	1	1	2	2	2	0	1	0	1	1
sim.415.002	none	3	1	2	2	3	3	3	3	3	2	2	3	3	4
sim.416.002	none	2	1	3	3	2	2	3	3	2	0	1	0	1	1
sim.417.002	none	1	1	0	1	1	1	2	1	1	1	1	2	2	3
sim.418.002	none	3	2	1	1	1	1	1	3	1	4	5	4	4	4
sim.419.002	none	0	0	0	0	0	0	0	0	0	1	2	0	1	2
sim.42.002	none	1	1	5	5	3	3	3	2	3	1	0	0	0	0
sim.420.002	none	0	0	0	0	0	0	0	0	0	1	1	2	1	1
sim.421.002	none	0	0	1	1	1	1	1	1	0	0	0	0	0	0
sim.422.002	none	1	1	1	1	2	2	2	1	1	0	0	0	0	0
sim.423.002	none	2	1	1	1	2	3	1	1	0	0	0	0	0	0
sim.424.002	none	1	1	1	1	1	1	1	1	1	2	1	2	1	1
sim.425.002	none	0	0	0	0	0	0	0	0	0	1	2	1	1	1
sim.426.002	none	1	1	1	1	1	1	1	0	0	1	1	2	1	1
sim.427.002	none	0	0	0	0	0	0	0	0	0	1	1	2	1	2
sim.428.002	none	2	1	1	1	0	0	1	1	1	6	4	1	1	1
sim.429.002	none	1	1	1	1	1	1	1	2	0	1	1	3	2	2
sim.43.002	none	1	1	2	2	2	2	3	4	3	0	0	2	1	1
sim.430.002	none	1	1	1	2	1	2	2	2	2	1	0	2	2	1
sim.431.002	none	2	2	3	2	1	1	0	2	2	0	0	0	0	0
sim.432.002	none	1	1	1	1	2	1	1	0	0	0	0	0	0	0
sim.433.002	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.434.002	none	3	4	0	1	0	0	0	1	1	0	0	0	0	0
