OGS	desc	musDom	gloMor	droWil	droPse	droYak	droMel	droAna	droVir	droMoj	culQui	aedAeg	anoDar	anoSte	anoGam
sim.157.009	none	0	0	0	0	0	0	0	0	0	0	1	4	4	4
sim.158.009	none	0	0	0	0	0	0	0	0	0	1	3	3	5	3
sim.159.009	none	0	0	1	1	2	2	4	1	0	0	0	0	0	0
sim.16.009	none	4	8	5	2	3	2	5	1	1	13	17	4	2	1
sim.160.009	none	3	3	0	0	2	2	2	1	2	0	0	0	0	0
sim.161.009	none	14	8	7	8	9	14	11	12	8	2	1	1	2	0
sim.162.009	none	0	1	0	4	2	2	2	2	0	2	1	0	2	1
sim.163.009	none	3	3	1	2	2	2	1	2	5	1	0	0	0	0
sim.164.009	none	3	1	0	0	0	0	0	0	0	0	0	0	0	0
sim.165.009	none	0	0	0	0	0	0	0	0	0	4	2	11	11	8
sim.166.009	none	1	2	1	1	1	1	0	1	2	13	34	6	6	10
sim.167.009	none	1	7	11	12	9	10	14	9	8	0	0	0	0	0
sim.168.009	none	0	1	0	3	1	1	0	1	3	12	11	2	3	7
sim.169.009	none	0	3	2	4	1	1	1	0	1	0	0	0	0	0
sim.17.009	none	2	1	1	2	1	1	0	1	1	0	0	0	0	0
sim.170.009	none	0	0	1	0	0	0	0	2	5	0	0	0	0	0
sim.171.009	none	1	4	1	0	1	1	1	1	0	0	0	0	1	2
sim.172.009	none	3	2	3	3	2	4	3	2	0	0	0	0	0	0
sim.173.009	none	2	0	4	4	3	3	3	2	2	0	0	0	0	0
sim.174.009	none	0	0	0	0	0	0	0	0	0	10	0	0	0	0
sim.175.009	none	0	0	0	0	0	0	0	0	0	2	11	0	0	1
sim.176.009	none	0	0	0	0	0	0	0	0	0	5	3	2	0	0
sim.177.009	none	1	1	4	0	3	1	3	4	9	4	9	2	2	3
sim.178.009	none	5	4	15	8	8	10	14	7	7	4	6	0	0	0
sim.179.009	none	3	3	4	4	6	5	5	3	4	0	0	0	0	0
sim.18.009	none	0	0	1	3	1	1	1	1	2	0	0	0	0	0
sim.180.009	none	6	4	0	1	2	1	1	4	1	0	0	0	0	0
sim.181.009	none	11	6	4	6	7	7	11	6	5	3	0	0	2	1
sim.182.009	none	0	0	0	0	0	0	0	0	0	0	0	3	1	2
sim.183.009	none	0	0	0	0	0	0	0	0	0	6	13	2	2	3
sim.184.009	none	1	1	3	2	1	1	1	2	3	0	0	0	0	0
sim.185.009	none	0	0	0	0	0	0	0	0	0	0	0	2	2	1
sim.186.009	none	3	2	4	4	3	3	5	3	3	1	3	3	0	1
sim.187.009	none	0	0	0	0	0	0	0	0	0	1	3	0	1	1
sim.188.009	none	0	0	0	0	0	0	0	0	0	1	6	0	2	1
sim.189.009	none	0	0	0	0	0	0	0	0	0	1	2	2	0	0
sim.19.009	none	2	1	7	10	11	13	9	9	8	0	0	0	0	0
sim.190.009	none	2	4	2	1	0	0	0	0	0	1	1	0	0	0
sim.191.009	none	6	5	3	3	2	2	1	1	2	0	2	0	0	0
sim.192.009	none	2	6	6	1	2	2	1	4	4	0	0	0	0	0
sim.193.009	none	1	3	4	1	3	2	2	4	4	0	0	0	0	0
sim.194.009	none	2	4	1	3	2	3	1	2	2	9	7	0	0	0
sim.195.009	none	0	0	0	0	0	0	0	0	0	6	3	1	3	2
sim.196.009	none	0	0	0	0	0	0	0	0	0	8	10	0	0	0
sim.197.009	none	8	5	7	9	7	8	6	11	10	0	0	0	0	0
sim.198.009	none	0	0	0	0	0	0	0	0	0	6	5	1	0	0
sim.199.009	none	1	2	1	1	0	3	1	1	5	0	0	0	0	0
sim.2.009	none	4	1	2	3	2	1	1	2	1	0	0	0	0	0
sim.20.009	none	0	0	0	0	0	0	0	0	0	7	0	0	0	0
sim.200.009	none	0	0	0	0	0	0	0	0	0	6	9	5	10	7
sim.201.009	none	0	0	0	0	0	0	0	2	3	8	9	3	6	4
sim.202.009	none	0	0	0	0	0	0	0	0	0	0	0	5	3	0
sim.203.009	none	0	0	0	0	0	0	0	0	0	0	1	1	1	1
sim.204.009	none	6	4	10	3	5	5	7	6	7	1	1	1	1	2
sim.205.009	none	0	0	0	0	0	0	0	0	0	2	1	4	6	6
sim.206.009	none	0	0	1	6	4	3	2	3	2	17	13	4	2	1
sim.207.009	none	6	7	0	1	1	1	1	0	0	0	0	4	2	1
sim.208.009	none	2	0	6	7	3	3	3	2	6	0	0	12	5	4
sim.209.009	none	0	0	0	0	0	0	0	0	0	1	2	8	2	6
sim.21.009	none	0	0	0	0	0	0	0	0	0	0	2	3	0	2
sim.210.009	none	1	3	1	0	1	0	0	4	1	5	8	7	7	8
sim.211.009	none	4	7	12	13	8	7	9	9	5	0	0	0	0	0
sim.212.009	none	1	4	1	3	1	1	1	0	1	0	0	0	0	0
sim.213.009	none	0	0	0	0	0	0	0	0	1	14	15	2	4	4
sim.214.009	none	0	2	4	3	1	2	2	2	1	0	0	0	1	3
sim.215.009	none	5	2	4	6	4	5	3	5	5	3	2	2	6	1
sim.216.009	none	8	2	6	7	3	3	3	6	3	2	1	3	1	2
sim.217.009	none	0	0	0	0	0	0	0	0	0	0	0	3	1	1
sim.218.009	none	7	12	8	9	14	12	16	13	8	0	0	0	0	0
sim.219.009	none	0	0	0	0	0	0	0	0	0	4	1	4	1	1
sim.22.009	none	1	1	4	5	3	3	3	2	2	0	2	2	1	3
sim.220.009	none	0	0	1	2	1	2	1	1	1	0	1	1	0	0
sim.221.009	none	2	1	0	0	0	0	0	0	0	3	2	0	0	0
sim.222.009	none	0	0	0	0	0	0	0	0	0	2	5	0	0	0
sim.223.009	none	6	3	4	1	4	5	1	1	2	0	0	0	0	0
sim.224.009	none	0	0	1	1	2	3	2	0	0	0	0	0	1	0
sim.225.009	none	1	4	1	3	0	0	1	2	3	0	0	2	6	3
sim.226.009	none	0	0	1	1	3	6	5	4	3	0	0	0	0	0
sim.227.009	none	0	0	0	0	0	0	0	0	0	4	3	14	3	6
sim.228.009	none	0	0	0	0	0	0	0	0	0	9	6	0	4	1
sim.229.009	none	0	0	0	0	0	0	0	0	0	1	1	3	6	7
sim.23.009	none	3	2	1	1	2	2	1	0	4	7	4	2	5	1
sim.230.009	none	1	1	6	4	2	3	2	1	4	0	0	0	0	0
sim.231.009	none	0	0	0	0	0	0	0	0	0	6	3	1	1	3
sim.232.009	none	2	1	0	0	0	1	1	2	0	0	0	0	0	0
sim.233.009	none	0	0	0	0	0	0	0	0	0	8	1	0	1	0
sim.234.009	none	9	6	7	8	2	2	5	4	3	0	0	0	0	0
sim.235.009	none	0	0	0	0	0	0	0	0	0	0	2	1	2	1
sim.236.009	none	1	2	1	3	4	2	1	1	2	0	0	0	0	0
sim.237.009	none	0	0	0	0	0	0	0	0	0	0	0	0	2	2
sim.238.009	none	0	0	0	0	0	0	0	2	0	7	2	1	0	1
sim.239.009	none	7	5	10	3	5	7	5	6	7	0	0	3	4	3
sim.24.009	none	8	7	8	10	17	10	5	9	8	0	0	0	0	0
sim.240.009	none	0	0	0	0	0	0	0	0	0	3	0	2	2	4
sim.241.009	none	12	13	6	7	5	6	6	4	1	0	0	0	0	0
sim.242.009	none	0	0	0	0	0	0	0	0	0	1	1	9	12	10
sim.243.009	none	1	1	4	5	2	1	6	4	4	0	0	0	0	0
sim.244.009	none	0	0	0	0	0	0	0	0	0	3	0	2	0	0
sim.245.009	none	0	0	0	0	0	0	0	0	0	2	1	0	4	6
sim.246.009	none	0	0	0	0	0	0	0	0	0	9	2	4	2	5
sim.247.009	none	0	0	0	0	0	0	0	0	0	8	12	1	2	1
sim.248.009	none	4	5	5	8	8	9	9	6	10	0	0	0	0	0
sim.249.009	none	1	5	0	0	0	0	0	0	0	0	0	0	0	0
sim.25.009	none	0	0	0	0	0	0	0	0	0	6	6	2	0	1
sim.250.009	none	1	4	0	0	0	0	1	0	1	0	0	0	0	0
sim.251.009	none	2	1	2	3	6	5	3	2	2	0	0	0	0	0
sim.252.009	none	0	0	0	0	0	0	0	0	0	3	5	0	0	0
sim.253.009	none	0	0	0	1	1	1	1	1	0	0	0	0	0	0
sim.254.009	none	8	3	3	5	2	3	4	5	5	0	0	0	0	0
sim.255.009	none	4	5	0	6	2	2	1	3	5	0	0	3	3	7
sim.256.009	none	0	0	0	0	0	0	0	0	0	1	1	3	2	0
sim.257.009	none	0	0	0	0	0	0	0	0	0	0	3	4	4	3
sim.258.009	none	0	0	0	0	0	0	0	0	0	2	0	3	10	5
sim.259.009	none	0	0	1	0	1	1	1	1	1	0	0	0	0	0
sim.26.009	none	0	0	0	0	0	0	0	0	0	4	2	9	5	5
sim.260.009	none	8	7	3	8	8	8	6	3	6	0	0	0	0	0
sim.261.009	none	3	1	5	4	3	3	5	3	5	3	1	0	4	2
sim.262.009	none	0	0	8	5	6	6	4	4	4	0	1	0	1	1
sim.263.009	none	0	0	0	0	0	0	0	0	0	5	5	0	1	1
sim.264.009	none	3	1	1	0	0	0	0	4	2	1	3	5	2	0
sim.265.009	none	5	5	2	2	1	2	2	4	3	0	0	0	0	0
sim.266.009	none	0	0	1	2	4	4	3	2	4	0	0	0	0	0
sim.267.009	none	0	0	0	0	0	0	0	0	0	3	1	0	0	0
sim.268.009	none	2	1	0	1	5	3	5	0	0	0	0	0	0	0
sim.269.009	none	0	0	0	0	0	0	0	0	0	5	8	3	1	1
sim.27.009	none	0	0	0	0	0	0	0	0	0	3	2	3	2	3
sim.270.009	none	6	3	2	8	8	7	5	5	7	0	0	0	0	0
sim.271.009	none	0	0	0	0	0	0	0	0	0	0	0	2	5	2
sim.272.009	none	1	2	7	4	3	3	6	9	10	0	0	3	2	1
sim.273.009	none	0	2	0	0	0	0	0	1	1	1	3	0	0	0
sim.274.009	none	1	5	1	1	1	0	1	1	1	0	0	0	0	0
sim.275.009	none	4	1	10	2	1	2	2	8	5	0	0	0	0	0
sim.276.009	none	0	0	0	0	0	0	0	0	0	0	0	4	5	3
sim.277.009	none	2	2	4	2	2	1	1	3	5	0	0	0	0	0
sim.278.009	none	2	2	5	2	1	1	2	4	7	0	0	0	0	0
sim.279.009	none	6	6	1	1	1	1	1	1	1	6	7	3	1	0
sim.28.009	none	5	2	2	2	1	1	2	1	2	2	0	0	1	1
sim.280.009	none	9	5	7	2	10	9	5	6	6	2	0	2	1	3
sim.281.009	none	0	0	0	0	0	0	0	0	0	0	0	3	3	1
sim.282.009	none	2	3	0	0	0	0	0	0	0	0	0	0	0	0
sim.283.009	none	4	2	0	0	0	0	0	0	0	0	1	0	1	1
sim.284.009	none	0	0	1	0	1	1	0	1	0	0	0	0	0	0
sim.285.009	none	0	0	1	2	0	0	1	1	4	0	0	0	0	0
sim.286.009	none	1	3	3	2	1	1	1	0	0	0	0	0	0	0
sim.287.009	none	0	0	0	0	0	0	0	0	0	1	5	0	0	0
sim.288.009	none	4	5	0	5	2	2	3	3	3	4	2	1	1	3
sim.289.009	none	9	6	7	14	15	17	15	12	12	1	1	7	1	3
sim.29.009	none	0	2	0	2	2	2	0	0	0	5	11	0	0	0
sim.290.009	none	0	0	0	0	0	0	0	0	0	0	0	1	1	2
sim.291.009	none	1	5	3	7	5	5	7	7	10	0	0	0	0	0
sim.292.009	none	0	0	0	0	0	0	0	0	0	1	0	2	0	1
sim.293.009	none	0	0	0	0	0	0	0	0	0	3	0	4	3	2
sim.294.009	none	5	3	1	0	2	1	3	2	1	2	3	6	1	2
sim.295.009	none	2	0	3	0	2	2	1	2	0	0	0	0	0	0
sim.296.009	none	1	2	2	2	1	2	4	1	4	0	0	0	0	0
sim.297.009	none	0	0	0	1	1	1	3	0	0	0	0	0	0	0
sim.298.009	none	7	3	6	7	10	9	8	7	5	0	0	0	0	0
sim.299.009	none	9	3	5	7	2	3	1	6	3	0	0	0	0	0
sim.3.009	none	0	0	0	0	0	0	0	0	0	4	3	15	7	7
sim.30.009	none	4	8	3	3	4	7	6	3	4	0	0	5	1	2
sim.300.009	none	0	0	0	0	0	0	0	0	0	1	4	3	5	3
sim.301.009	none	0	0	1	0	1	1	1	0	1	0	0	0	0	0
sim.302.009	none	0	0	0	0	0	0	0	0	0	5	9	6	5	6
sim.303.009	none	1	1	0	0	2	2	2	0	1	0	0	0	0	0
sim.304.009	none	1	1	7	1	1	3	3	9	7	0	0	1	1	1
sim.305.009	none	0	0	0	0	0	0	0	0	0	1	0	7	2	2
sim.306.009	none	0	0	0	0	0	0	0	0	0	2	5	4	3	6
sim.307.009	none	0	0	1	0	0	0	0	0	1	0	0	1	7	5
sim.308.009	none	0	0	0	0	0	0	0	0	0	0	0	0	4	4
sim.309.009	none	0	0	0	3	6	6	2	2	1	4	2	9	5	5
sim.31.009	none	0	0	0	0	0	0	0	0	0	3	0	3	1	1
sim.310.009	none	0	0	3	1	4	4	2	3	5	12	10	2	1	0
sim.311.009	none	7	5	1	3	1	2	2	2	2	0	0	0	0	0
sim.312.009	none	0	0	0	0	0	0	0	0	0	1	3	2	1	0
sim.313.009	none	0	0	0	0	0	0	0	0	0	3	3	0	0	0
sim.314.009	none	0	2	1	1	3	4	1	1	1	0	0	0	0	0
sim.315.009	none	1	1	0	1	4	5	5	0	0	0	0	0	0	0
sim.316.009	none	4	0	2	2	4	4	3	1	1	0	0	0	0	0
sim.317.009	none	10	7	2	0	6	4	6	3	1	4	5	0	0	0
sim.318.009	none	5	5	5	7	5	5	7	2	5	0	0	0	0	0
sim.319.009	none	0	0	0	0	0	0	0	0	0	0	0	5	6	11
sim.32.009	none	1	2	1	1	1	2	0	1	2	0	0	0	0	0
sim.320.009	none	0	0	0	0	0	0	0	0	0	0	0	0	3	3
sim.321.009	none	0	0	1	0	0	0	1	2	2	0	0	0	0	0
sim.322.009	none	10	6	7	7	11	8	6	6	4	0	0	0	0	0
sim.323.009	none	1	1	5	6	5	7	9	6	4	0	0	0	0	0
sim.324.009	none	0	0	0	0	0	0	0	0	0	0	0	1	5	1
sim.325.009	none	5	4	2	3	5	6	3	3	2	0	0	0	0	0
sim.326.009	none	0	0	0	0	0	0	0	0	0	1	0	2	5	4
sim.327.009	none	1	7	7	9	6	5	7	2	3	1	0	0	0	0
sim.328.009	none	0	0	0	0	0	0	0	0	0	8	7	0	2	1
sim.329.009	none	4	1	2	0	1	1	2	4	5	0	0	0	0	0
sim.33.009	none	19	17	7	13	12	14	14	10	6	0	0	0	0	0
sim.330.009	none	0	0	0	0	0	0	0	0	0	1	2	5	6	1
sim.331.009	none	0	0	0	0	0	0	0	0	0	18	9	6	2	3
sim.332.009	none	3	2	1	1	1	1	4	3	5	0	1	2	1	0
sim.333.009	none	2	3	6	11	11	11	9	7	9	1	6	6	9	9
sim.334.009	none	1	1	0	0	0	0	0	0	0	2	2	2	2	1
sim.335.009	none	0	0	0	0	0	0	0	0	0	5	4	5	8	7
sim.336.009	none	1	1	1	0	0	0	1	2	3	1	0	0	2	1
sim.337.009	none	1	2	0	1	1	1	1	0	1	0	0	0	0	0
sim.338.009	none	0	0	0	0	0	0	0	0	0	0	0	1	3	1
sim.339.009	none	0	1	1	4	2	3	2	1	1	6	4	8	5	2
sim.34.009	none	2	1	7	3	2	2	6	3	3	0	0	0	0	0
sim.340.009	none	0	0	1	1	1	1	1	1	4	0	0	0	0	0
sim.341.009	none	5	2	2	3	1	1	2	3	3	0	5	5	5	5
sim.342.009	none	4	5	4	6	3	5	3	3	4	0	0	0	0	0
sim.343.009	none	3	2	0	0	1	1	0	0	1	0	0	0	0	0
sim.344.009	none	0	0	0	0	0	0	0	0	0	1	1	5	5	7
sim.345.009	none	1	1	4	1	2	3	1	1	1	0	0	0	0	0
sim.346.009	none	0	0	0	0	0	0	0	0	0	1	1	4	4	5
sim.347.009	none	1	2	2	2	1	1	3	0	0	0	0	0	0	0
sim.348.009	none	9	5	4	5	3	3	4	1	6	0	0	0	0	0
sim.349.009	none	0	0	0	0	0	0	0	1	0	3	1	0	0	0
sim.35.009	none	0	0	0	0	0	0	0	0	0	2	1	1	2	1
sim.350.009	none	0	0	0	0	0	0	0	0	0	7	4	3	2	2
sim.351.009	none	0	0	1	1	1	1	1	6	3	6	1	0	0	0
sim.352.009	none	0	0	0	0	0	0	0	0	0	3	6	0	0	0
sim.353.009	none	0	0	0	0	0	0	0	0	0	5	9	0	0	0
sim.354.009	none	0	0	0	0	0	0	0	0	0	10	9	0	0	0
sim.355.009	none	3	1	1	4	3	2	3	2	3	0	0	0	0	0
sim.356.009	none	0	0	0	0	0	0	0	0	0	1	1	3	2	3
sim.357.009	none	0	0	0	0	1	1	0	2	1	4	3	1	0	0
sim.358.009	none	0	0	0	0	0	0	0	0	0	3	1	0	0	0
sim.359.009	none	6	6	2	1	8	8	5	2	3	4	1	2	1	1
sim.36.009	none	0	0	0	0	0	0	0	0	0	5	6	0	1	3
sim.360.009	none	0	0	0	0	0	0	0	0	0	2	8	0	0	0
sim.361.009	none	4	2	1	1	0	0	2	4	5	0	0	0	0	0
sim.362.009	none	2	9	1	0	2	1	1	1	1	0	0	0	0	0
sim.363.009	none	0	0	0	0	0	0	1	2	2	0	0	0	0	0
sim.364.009	none	0	1	0	0	0	0	0	0	0	1	1	2	1	1
sim.365.009	none	0	0	0	0	0	0	0	0	0	0	0	2	5	8
sim.366.009	none	0	0	3	3	0	3	4	3	2	0	0	0	0	0
sim.367.009	none	0	0	0	0	0	0	0	0	0	3	4	0	0	0
sim.368.009	none	3	2	1	0	1	2	1	0	0	0	0	0	0	0
sim.369.009	none	0	0	0	0	0	0	0	0	0	4	4	0	1	2
sim.37.009	none	0	0	0	0	0	0	0	0	0	0	0	4	3	3
sim.370.009	none	0	0	0	0	0	0	0	0	0	1	5	0	0	0
sim.371.009	none	4	4	2	2	3	1	2	2	3	5	4	7	3	0
sim.372.009	none	3	5	3	1	2	2	3	4	6	0	0	0	0	0
sim.373.009	none	1	6	4	0	1	1	3	0	0	3	0	0	0	0
sim.374.009	none	1	0	4	4	2	4	3	4	4	0	0	0	0	0
sim.375.009	none	0	0	0	0	0	0	0	0	0	0	0	3	5	4
sim.376.009	none	1	1	0	0	1	1	3	2	2	0	0	0	0	0
sim.377.009	none	1	1	1	0	1	2	0	5	0	6	4	8	3	2
sim.378.009	none	2	1	3	4	3	1	3	3	4	0	0	0	0	0
sim.379.009	none	3	2	4	7	4	6	5	1	1	0	0	0	0	0
sim.38.009	none	2	2	1	3	3	4	2	2	1	0	0	0	0	0
sim.380.009	none	1	0	1	0	1	0	1	0	0	0	0	0	0	0
sim.381.009	none	1	0	1	4	2	2	3	0	1	0	0	0	0	0
sim.382.009	none	0	0	0	0	0	0	0	0	0	6	3	4	6	5
sim.383.009	none	0	0	0	0	0	0	0	0	0	4	3	0	1	2
sim.384.009	none	2	6	2	1	4	2	1	6	7	2	2	0	0	0
sim.385.009	none	0	0	0	0	0	0	0	0	0	10	2	12	11	10
sim.386.009	none	0	0	1	1	1	1	0	5	3	2	0	1	2	1
sim.387.009	none	3	3	5	3	4	2	3	4	4	0	0	0	0	0
sim.388.009	none	0	0	0	0	0	0	0	0	0	2	0	2	0	0
sim.389.009	none	14	10	4	3	8	6	5	7	6	0	0	0	0	0
sim.39.009	none	0	0	0	0	0	0	0	0	0	13	2	2	1	1
sim.390.009	none	0	0	0	0	0	0	0	0	0	5	3	5	2	6
sim.391.009	none	1	2	2	5	3	2	3	5	8	4	1	1	0	0
sim.392.009	none	1	1	3	0	0	0	0	4	2	0	0	0	0	0
sim.393.009	none	0	0	0	0	1	1	0	1	1	0	0	0	0	0
sim.394.009	none	0	0	4	10	4	3	5	7	6	0	0	0	0	0
sim.395.009	none	12	3	7	7	4	5	10	9	8	0	0	0	0	0
sim.396.009	none	1	1	0	2	2	3	2	3	3	0	0	0	0	0
sim.397.009	none	13	14	14	11	14	16	10	14	14	0	0	0	0	0
sim.398.009	none	0	0	0	0	0	0	0	0	0	6	1	1	2	1
sim.399.009	none	0	0	0	0	0	0	0	0	0	4	3	0	0	1
sim.4.009	none	0	0	0	0	0	0	0	0	0	0	0	3	1	2
sim.40.009	none	0	0	0	0	0	0	0	0	0	0	0	5	7	6
sim.400.009	none	0	0	0	0	0	0	0	1	3	0	0	0	0	0
sim.401.009	none	3	2	1	9	4	3	2	2	1	2	2	1	1	1
sim.402.009	none	4	4	0	4	5	4	2	0	3	0	0	0	0	0
sim.403.009	none	0	0	0	0	0	0	0	0	0	0	1	2	2	3
sim.404.009	none	2	0	3	3	2	5	2	6	5	0	0	0	0	0
sim.405.009	none	2	4	11	4	4	6	7	10	8	0	0	0	0	0
sim.406.009	none	0	0	0	0	0	0	0	0	0	3	2	1	2	3
sim.407.009	none	2	2	3	3	2	2	1	0	0	0	5	17	5	9
sim.408.009	none	0	0	0	0	0	0	0	0	0	0	5	11	4	5
sim.409.009	none	2	0	1	1	2	2	1	2	1	0	0	0	0	0
sim.41.009	none	11	6	0	3	1	1	1	0	2	6	3	2	1	2
sim.410.009	none	0	0	0	0	0	0	0	0	0	0	2	2	0	0
sim.411.009	none	4	2	2	2	4	3	4	1	4	0	0	0	0	0
sim.412.009	none	3	5	7	5	5	5	6	5	7	0	0	0	0	0
sim.413.009	none	0	0	2	3	4	4	3	1	1	1	2	0	0	0
sim.414.009	none	0	0	0	0	0	0	0	0	0	1	2	3	4	9
sim.415.009	none	0	0	0	0	0	0	0	0	0	2	0	1	2	0
sim.416.009	none	0	1	2	1	3	3	2	1	0	2	7	5	7	3
sim.417.009	none	0	0	0	0	0	0	0	0	0	6	15	1	0	1
sim.418.009	none	0	0	0	1	0	1	2	0	0	0	0	0	0	0
sim.419.009	none	0	0	0	0	0	0	0	0	0	6	1	0	0	2
sim.42.009	none	0	0	1	3	4	2	4	3	0	1	0	2	2	3
sim.420.009	none	0	0	0	0	0	0	0	0	0	0	0	2	1	2
sim.421.009	none	2	1	5	2	4	3	3	3	3	4	4	0	0	0
sim.422.009	none	1	1	0	0	0	0	0	2	2	0	0	0	0	0
sim.423.009	none	2	0	0	3	2	3	0	3	1	0	0	0	0	0
sim.424.009	none	2	3	0	1	2	0	1	0	0	0	0	0	0	0
sim.425.009	none	1	1	0	0	0	0	0	5	1	13	6	6	9	6
sim.426.009	none	5	1	0	2	0	0	0	1	1	0	0	0	0	0
sim.427.009	none	8	7	3	2	5	7	6	2	3	1	1	8	5	5
sim.428.009	none	0	0	0	0	0	0	0	0	0	2	5	4	3	5
sim.429.009	none	0	0	0	0	0	0	0	0	0	1	0	2	7	10
sim.43.009	none	2	2	0	0	0	0	0	1	2	0	0	0	0	0
sim.430.009	none	2	4	8	7	6	8	6	8	9	0	0	0	0	0
sim.431.009	none	0	0	0	0	0	0	0	0	0	4	1	2	2	4
sim.432.009	none	0	0	0	0	0	0	0	0	0	1	4	2	3	3
sim.433.009	none	0	0	0	0	0	0	0	0	0	0	2	6	2	2
sim.434.009	none	4	2	5	5	5	4	3	1	4	0	0	0	0	0
