OGS	desc	musDom	gloMor	droWil	droPse	droYak	droMel	droAna	droVir	droMoj	culQui	aedAeg	anoDar	anoSte	anoGam
sim.124.00114	none	1	1	2	2	2	2	2	1	1	1	1	1	1	1
sim.125.00114	none	1	1	1	1	1	1	1	1	1	0	1	1	1	1
sim.126.00114	none	1	1	2	2	2	2	2	2	2	1	0	1	1	1
sim.127.00114	none	1	1	2	1	1	1	1	1	1	1	1	1	1	0
sim.128.00114	none	2	3	2	1	1	1	1	2	2	1	1	1	1	1
sim.129.00114	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.13.00114	none	0	1	1	1	0	1	1	0	1	1	1	1	0	2
sim.130.00114	none	1	1	1	0	1	1	1	0	1	0	0	0	0	0
sim.131.00114	none	1	1	1	1	1	1	1	1	1	1	2	2	1	2
sim.132.00114	none	0	0	0	0	0	0	0	0	0	1	1	2	1	1
sim.133.00114	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.134.00114	none	2	1	1	1	1	1	0	1	1	1	1	1	1	1
sim.135.00114	none	1	1	1	2	1	1	0	0	0	1	0	1	1	1
sim.136.00114	none	0	0	0	0	0	0	0	0	0	1	1	1	1	1
sim.137.00114	none	0	0	0	0	0	0	0	0	0	2	0	3	2	2
sim.138.00114	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.139.00114	none	1	1	1	1	2	2	2	1	1	6	5	2	3	2
sim.14.00114	none	2	2	2	2	2	2	1	2	2	0	0	0	0	0
sim.140.00114	none	0	0	0	0	0	0	0	0	0	2	2	3	5	4
sim.141.00114	none	1	0	1	0	1	2	1	1	0	1	1	1	1	1
sim.142.00114	none	1	1	1	1	1	1	1	1	1	3	3	2	2	2
sim.143.00114	none	0	0	0	0	0	0	0	0	0	1	1	1	1	0
sim.144.00114	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.145.00114	none	0	0	0	0	0	0	0	0	0	0	1	3	3	2
sim.146.00114	none	1	1	1	1	0	1	1	1	1	0	1	0	0	0
sim.147.00114	none	1	1	1	0	0	0	0	1	1	1	1	1	1	1
sim.148.00114	none	1	1	1	1	1	1	1	2	2	2	2	1	2	1
sim.149.00114	none	2	2	3	2	2	2	2	2	3	1	1	1	1	1
sim.15.00114	none	1	2	1	1	1	1	1	1	1	1	1	0	1	1
sim.150.00114	none	1	1	2	0	1	1	1	1	0	1	1	0	0	0
sim.151.00114	none	1	0	1	1	0	0	0	1	1	1	1	0	0	0
sim.152.00114	none	0	0	2	2	2	2	2	2	3	1	1	1	3	2
sim.153.00114	none	1	1	1	1	1	1	1	1	1	1	2	1	1	1
sim.154.00114	none	0	1	1	1	1	1	1	1	1	3	3	0	0	0
sim.155.00114	none	0	0	1	1	1	1	1	1	1	1	1	1	1	1
sim.156.00114	none	1	1	1	1	0	0	0	1	1	0	0	1	1	1
sim.157.00114	none	1	1	1	1	1	1	1	0	1	1	1	1	1	2
sim.158.00114	none	1	1	1	1	1	1	1	1	1	1	2	1	1	1
sim.159.00114	none	4	6	4	4	4	5	5	4	4	1	1	1	0	0
sim.16.00114	none	1	1	1	0	1	1	1	1	1	1	1	1	1	1
sim.160.00114	none	0	0	0	0	0	0	0	0	0	2	1	2	2	2
sim.161.00114	none	1	0	1	1	1	1	0	1	1	1	1	1	1	1
sim.162.00114	none	0	0	0	0	0	0	0	0	0	1	1	2	1	2
sim.163.00114	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.164.00114	none	1	1	1	1	1	1	1	1	1	0	0	0	0	0
sim.165.00114	none	0	0	0	0	0	0	0	0	0	1	1	1	1	1
sim.166.00114	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.167.00114	none	1	1	1	1	1	1	1	1	1	1	0	1	1	1
sim.168.00114	none	2	1	1	1	1	1	1	1	1	1	1	1	1	0
sim.169.00114	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.17.00114	none	2	1	2	2	2	2	2	2	2	1	1	1	1	1
sim.170.00114	none	2	2	2	2	3	3	3	2	2	0	0	0	0	0
sim.171.00114	none	2	3	2	2	2	2	2	3	3	1	1	1	0	1
sim.172.00114	none	1	1	1	1	1	1	1	1	1	2	2	1	1	1
sim.173.00114	none	0	0	1	1	1	1	1	1	1	0	0	0	0	0
sim.174.00114	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.175.00114	none	0	0	1	1	1	1	1	1	1	2	1	1	2	2
sim.176.00114	none	1	1	1	1	2	2	2	1	1	1	1	0	0	0
sim.177.00114	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.178.00114	none	2	2	1	1	1	1	1	1	1	0	1	1	1	1
sim.179.00114	none	1	1	1	1	1	1	1	2	1	3	3	2	2	2
sim.18.00114	none	0	1	1	0	1	1	1	1	1	1	1	1	1	1
sim.180.00114	none	1	1	2	1	1	2	1	1	1	1	1	1	1	1
sim.181.00114	none	1	0	1	1	1	1	1	1	1	1	1	0	0	0
sim.182.00114	none	1	1	0	0	0	0	0	0	0	1	1	1	1	1
sim.183.00114	none	0	0	0	0	0	0	0	0	0	2	1	2	1	1
sim.184.00114	none	0	0	1	1	1	1	1	1	1	1	0	1	1	1
sim.185.00114	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.186.00114	none	2	1	1	1	0	1	1	1	1	1	0	1	1	1
sim.187.00114	none	0	0	0	0	0	0	0	0	0	2	1	3	3	3
sim.188.00114	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.189.00114	none	0	0	1	1	1	1	0	1	1	1	0	0	0	0
sim.19.00114	none	0	0	0	0	0	0	0	0	0	2	3	1	1	2
sim.190.00114	none	1	1	1	0	1	1	1	1	1	1	1	1	1	1
sim.191.00114	none	1	1	0	0	0	0	0	0	0	0	0	1	1	1
sim.192.00114	none	0	0	0	0	0	0	0	0	0	2	2	1	1	1
sim.193.00114	none	2	3	2	2	2	2	2	1	1	1	1	0	0	0
sim.194.00114	none	1	1	1	1	1	2	1	1	1	1	1	1	1	1
sim.195.00114	none	1	1	1	0	0	0	0	0	0	1	2	1	1	1
sim.196.00114	none	0	0	0	0	0	0	0	0	0	0	1	1	1	1
sim.197.00114	none	1	1	0	1	1	1	1	1	1	0	1	1	1	1
sim.198.00114	none	1	2	1	0	1	1	1	1	1	1	1	1	1	1
sim.199.00114	none	0	0	0	0	0	0	0	0	0	1	1	1	1	1
sim.2.00114	none	1	1	3	1	1	1	1	1	1	1	1	1	1	1
sim.20.00114	none	1	1	0	1	1	1	0	1	1	1	0	1	1	1
sim.200.00114	none	1	1	1	1	1	1	1	1	1	2	2	3	3	2
sim.201.00114	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.202.00114	none	1	1	1	1	1	1	1	1	1	1	1	2	1	1
sim.203.00114	none	0	0	0	0	0	0	0	0	0	1	1	1	2	1
sim.204.00114	none	1	1	1	1	1	1	1	1	1	0	0	0	0	0
sim.205.00114	none	1	2	1	1	1	1	1	1	1	1	1	1	1	2
sim.206.00114	none	1	1	0	0	0	0	0	0	0	3	2	3	1	1
sim.207.00114	none	0	0	0	0	0	0	0	0	0	0	1	3	1	1
sim.208.00114	none	1	1	2	1	1	1	1	2	1	1	1	1	1	1
sim.209.00114	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.21.00114	none	2	1	1	1	1	1	1	1	1	1	1	2	2	1
sim.210.00114	none	1	1	2	2	2	2	2	1	1	1	1	1	1	1
sim.211.00114	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.212.00114	none	1	0	1	1	1	1	1	1	1	0	0	2	0	0
sim.213.00114	none	2	1	1	1	1	1	1	0	1	1	1	1	1	1
sim.214.00114	none	1	1	1	1	1	1	1	1	1	1	0	1	1	1
sim.215.00114	none	1	1	1	1	1	1	1	1	1	0	0	0	0	0
sim.216.00114	none	1	1	1	1	1	1	1	2	2	0	0	0	0	0
sim.217.00114	none	1	1	1	1	1	1	1	1	1	0	0	1	0	1
sim.218.00114	none	1	0	1	1	1	1	1	2	2	2	2	2	1	1
sim.219.00114	none	0	0	0	0	0	0	0	0	0	1	1	3	0	1
sim.22.00114	none	1	1	2	2	0	0	1	1	1	1	1	1	1	1
sim.220.00114	none	1	1	1	1	1	1	0	1	1	1	1	1	1	1
sim.221.00114	none	0	0	0	0	0	0	0	0	0	1	1	1	2	2
sim.222.00114	none	2	2	2	2	2	2	2	3	3	2	2	3	3	3
sim.223.00114	none	1	1	1	1	1	1	1	1	1	2	3	1	0	1
sim.224.00114	none	1	1	1	1	1	0	1	1	1	1	1	2	1	1
sim.225.00114	none	1	1	1	1	1	1	1	0	0	3	3	4	3	3
sim.226.00114	none	1	2	1	1	1	1	1	1	1	1	1	1	1	1
sim.227.00114	none	3	3	2	2	2	2	2	2	2	2	1	1	2	2
sim.228.00114	none	0	0	0	0	0	0	0	0	0	1	0	1	1	1
sim.229.00114	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.23.00114	none	1	1	1	0	0	0	0	1	1	1	2	1	1	1
sim.230.00114	none	1	1	1	1	1	1	1	1	1	0	0	0	0	0
sim.231.00114	none	1	2	1	1	1	1	1	1	1	2	1	1	1	1
sim.232.00114	none	4	3	2	3	3	3	3	3	3	1	1	0	1	0
sim.233.00114	none	0	0	0	0	0	0	0	1	1	1	1	1	1	1
sim.234.00114	none	1	1	1	1	1	1	1	1	0	0	2	1	1	1
sim.235.00114	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.236.00114	none	2	2	1	1	1	1	1	1	1	1	1	1	1	1
sim.237.00114	none	1	1	1	1	1	1	1	1	1	1	1	3	2	2
sim.238.00114	none	1	1	1	1	1	1	1	1	1	1	1	0	0	0
sim.239.00114	none	1	0	1	2	1	1	1	1	1	1	2	1	1	1
sim.24.00114	none	0	0	0	0	0	0	0	0	0	1	1	2	1	1
sim.240.00114	none	0	1	1	1	1	1	1	1	1	0	0	0	0	0
sim.241.00114	none	1	1	1	1	1	1	1	1	1	0	0	1	1	1
sim.242.00114	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.243.00114	none	1	1	1	1	1	1	1	1	1	0	0	1	2	2
sim.244.00114	none	1	1	1	1	1	2	1	1	1	0	0	0	0	0
sim.245.00114	none	1	1	2	2	1	1	1	1	1	1	0	1	2	1
sim.246.00114	none	1	1	1	1	1	1	1	1	1	0	1	1	1	1
sim.247.00114	none	0	0	0	0	0	0	0	0	0	1	1	1	1	1
sim.248.00114	none	1	1	1	1	1	1	1	1	1	3	2	2	2	2
sim.249.00114	none	3	4	3	2	5	5	4	3	3	1	1	1	1	1
sim.25.00114	none	1	1	1	1	1	1	1	1	1	1	1	0	0	0
sim.250.00114	none	1	1	1	1	1	1	1	1	1	1	1	2	1	1
sim.251.00114	none	0	0	0	0	0	0	0	0	0	1	1	1	1	1
sim.252.00114	none	1	1	1	1	1	1	1	1	1	2	2	1	1	1
sim.253.00114	none	2	3	1	1	2	2	1	2	2	1	1	2	2	2
sim.254.00114	none	0	0	0	0	0	0	0	0	0	0	0	1	1	2
sim.255.00114	none	1	1	0	0	0	0	0	0	0	0	0	1	0	2
sim.256.00114	none	1	0	1	1	0	0	1	1	1	1	1	1	1	1
sim.257.00114	none	6	7	4	6	3	4	4	4	5	1	1	1	1	1
sim.258.00114	none	2	2	2	2	2	2	2	2	2	0	0	0	0	0
sim.259.00114	none	2	2	2	3	2	2	2	3	2	1	3	1	1	1
sim.26.00114	none	1	1	1	1	1	1	1	1	1	1	1	2	2	2
sim.260.00114	none	1	0	1	1	1	1	2	0	1	0	0	1	1	1
sim.261.00114	none	1	1	0	0	0	0	0	0	0	1	1	1	1	1
sim.262.00114	none	1	1	1	1	1	1	1	1	1	3	3	2	2	2
sim.263.00114	none	1	1	0	1	1	1	1	1	1	2	4	3	2	1
sim.264.00114	none	1	1	1	1	1	1	1	1	1	0	0	0	0	0
sim.265.00114	none	1	1	1	1	1	1	2	1	1	1	2	1	0	1
sim.266.00114	none	3	2	2	2	2	2	2	2	2	2	2	2	2	2
sim.267.00114	none	0	0	1	1	1	1	1	2	2	1	1	1	1	1
sim.268.00114	none	1	1	1	1	1	1	1	1	1	2	3	2	2	1
sim.269.00114	none	2	2	0	1	1	1	1	0	0	0	1	1	1	1
sim.27.00114	none	2	2	2	3	3	3	3	2	2	1	1	1	1	1
sim.270.00114	none	3	3	1	2	2	2	2	2	2	3	3	3	3	3
sim.271.00114	none	1	1	1	1	1	1	1	1	1	1	1	2	1	1
sim.272.00114	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.273.00114	none	4	4	2	1	2	1	1	2	2	0	0	0	0	0
sim.274.00114	none	0	0	0	0	0	0	0	0	0	0	0	2	2	2
sim.275.00114	none	2	2	1	2	2	2	2	2	2	1	1	1	1	1
sim.276.00114	none	1	1	1	1	1	1	0	1	1	2	0	1	1	1
sim.277.00114	none	7	2	2	1	1	1	1	1	1	0	0	2	1	2
sim.278.00114	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.279.00114	none	1	0	1	1	1	1	1	1	1	1	1	0	0	0
sim.28.00114	none	3	2	2	3	4	4	4	1	1	0	0	0	0	0
sim.280.00114	none	1	1	1	1	1	0	1	1	1	1	1	1	1	1
sim.281.00114	none	0	1	1	1	1	1	1	2	2	1	2	1	1	1
sim.282.00114	none	1	2	4	3	2	2	3	4	5	2	1	2	3	2
sim.283.00114	none	1	1	1	1	0	1	1	1	1	0	1	0	1	1
sim.284.00114	none	1	1	1	1	1	1	1	1	1	0	0	0	0	0
sim.285.00114	none	1	1	0	1	1	1	1	1	1	1	1	2	2	2
sim.286.00114	none	1	1	1	1	1	1	1	1	1	1	1	0	0	0
sim.287.00114	none	1	1	1	2	1	1	1	1	1	1	2	2	2	2
sim.288.00114	none	1	1	1	1	1	1	1	1	1	1	1	2	1	2
sim.289.00114	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
sim.29.00114	none	1	1	1	1	1	1	0	1	1	0	0	2	1	2
sim.290.00114	none	1	0	1	1	1	1	1	1	1	2	1	1	1	1
sim.291.00114	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
sim.292.00114	none	1	1	0	0	0	0	0	0	0	1	0	1	1	1
sim.293.00114	none	1	1	1	1	1	1	1	1	1	2	0	1	1	2
sim.294.00114	none	2	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.295.00114	none	1	2	1	1	1	1	1	1	1	1	1	1	1	1
sim.296.00114	none	1	1	1	1	1	2	1	1	1	1	1	1	1	1
sim.297.00114	none	1	1	1	1	1	1	2	1	1	1	1	1	1	1
sim.298.00114	none	3	4	3	3	2	2	4	4	4	1	1	1	1	1
sim.299.00114	none	3	2	1	2	2	3	3	2	2	1	1	2	1	1
sim.3.00114	none	1	1	1	1	1	1	1	1	1	0	0	0	0	0
sim.30.00114	none	1	1	1	1	0	0	1	0	0	1	1	3	1	1
sim.300.00114	none	0	0	1	0	1	1	1	1	1	1	1	1	1	1
sim.301.00114	none	1	2	1	1	1	1	1	0	0	1	1	1	1	1
sim.302.00114	none	1	1	1	0	0	0	0	1	1	1	2	1	1	1
sim.303.00114	none	0	0	0	0	0	0	0	0	0	1	1	1	1	1
sim.304.00114	none	1	1	1	1	0	0	0	1	1	1	1	2	2	1
sim.305.00114	none	2	2	1	1	1	1	1	1	1	1	1	1	1	1
sim.306.00114	none	1	1	1	1	1	1	1	1	1	2	1	1	1	0
sim.307.00114	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.308.00114	none	1	1	1	0	0	1	1	1	1	0	1	1	1	1
sim.309.00114	none	0	0	0	0	0	0	0	0	0	1	1	0	1	1
sim.31.00114	none	6	1	2	2	2	2	2	2	1	2	2	2	2	2
sim.310.00114	none	2	2	2	2	2	2	2	4	3	1	1	1	1	1
sim.311.00114	none	2	3	2	2	2	2	2	1	1	0	0	0	0	0
sim.312.00114	none	1	1	1	1	1	1	1	1	1	0	0	0	0	0
sim.313.00114	none	1	1	1	2	1	1	1	1	1	1	1	1	2	2
sim.314.00114	none	2	1	1	1	1	1	1	1	1	3	3	2	1	1
sim.315.00114	none	0	0	0	0	0	0	0	0	0	2	2	2	2	3
sim.316.00114	none	0	0	0	0	0	0	0	0	0	1	1	1	1	1
sim.317.00114	none	1	1	1	1	1	1	1	1	1	0	1	1	2	2
sim.318.00114	none	2	2	3	1	2	2	2	3	2	1	1	1	1	1
sim.319.00114	none	0	0	0	0	0	0	0	0	0	1	1	4	4	2
sim.32.00114	none	2	1	3	3	3	3	3	3	3	1	1	2	1	1
sim.320.00114	none	0	0	1	1	1	1	1	1	1	0	0	0	0	0
sim.321.00114	none	2	2	3	3	3	3	3	3	3	1	2	2	1	1
sim.322.00114	none	0	0	2	1	1	2	1	1	1	1	1	1	1	1
sim.323.00114	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.324.00114	none	1	1	1	1	2	1	1	1	1	1	1	0	0	0
sim.325.00114	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.326.00114	none	3	3	1	1	1	1	1	2	1	0	0	0	0	0
sim.327.00114	none	0	1	1	1	1	1	1	1	1	0	0	1	2	1
sim.328.00114	none	1	1	1	1	0	0	1	1	1	1	1	1	1	1
sim.329.00114	none	1	1	1	1	0	0	0	1	0	1	1	1	1	0
sim.33.00114	none	0	0	0	0	0	0	0	0	0	1	1	1	3	2
sim.330.00114	none	1	1	0	0	0	0	0	0	0	1	1	1	1	1
sim.331.00114	none	1	1	1	1	1	1	0	1	1	2	1	0	1	2
sim.332.00114	none	1	1	1	2	1	1	1	1	1	1	1	1	1	1
sim.333.00114	none	1	1	1	1	1	1	1	1	1	2	1	1	1	3
sim.334.00114	none	1	1	2	2	1	2	2	1	0	1	2	2	2	2
sim.335.00114	none	2	2	2	2	2	2	2	2	2	0	0	0	0	0
sim.336.00114	none	1	1	2	2	2	2	3	2	2	1	1	1	1	1
sim.337.00114	none	0	1	1	2	1	1	1	1	1	2	2	0	0	0
sim.338.00114	none	2	1	3	2	3	1	2	2	2	3	2	1	1	1
sim.339.00114	none	1	1	1	1	1	1	1	1	1	2	2	1	1	1
sim.34.00114	none	3	2	2	2	2	2	2	2	3	1	1	1	1	1
sim.340.00114	none	1	1	2	1	1	1	1	0	1	1	1	1	1	1
sim.341.00114	none	2	0	0	1	1	1	1	2	1	1	1	0	0	0
sim.342.00114	none	1	1	3	1	1	1	1	2	1	2	1	1	1	1
sim.343.00114	none	2	2	3	2	2	2	1	2	2	1	1	1	3	2
sim.344.00114	none	2	2	2	2	2	2	2	2	2	0	0	1	1	1
sim.345.00114	none	1	1	1	1	1	1	1	1	1	0	0	0	0	0
sim.346.00114	none	1	1	1	1	1	1	1	0	0	2	1	0	1	2
sim.347.00114	none	2	1	1	1	1	1	0	1	1	0	0	0	0	0
sim.348.00114	none	1	0	1	1	1	1	1	1	1	1	1	1	1	1
sim.349.00114	none	1	1	1	1	1	1	1	1	1	0	0	0	0	0
sim.35.00114	none	0	0	1	1	1	1	1	1	1	0	0	0	0	0
sim.350.00114	none	1	1	1	1	2	2	2	1	2	2	1	1	1	1
sim.351.00114	none	0	0	1	1	3	3	1	1	1	1	1	0	0	0
sim.352.00114	none	1	1	1	1	1	1	1	1	1	1	1	1	2	2
sim.353.00114	none	2	1	1	1	1	1	1	1	1	2	1	2	2	2
sim.354.00114	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.355.00114	none	2	1	1	1	0	1	1	2	1	1	1	0	1	1
sim.356.00114	none	2	1	1	1	1	1	2	1	2	1	1	1	1	1
sim.357.00114	none	1	1	1	1	1	1	1	1	1	0	0	1	1	1
sim.358.00114	none	1	1	2	1	0	0	1	1	1	0	0	0	0	0
sim.359.00114	none	1	1	2	2	2	2	2	2	3	1	1	1	2	1
sim.36.00114	none	0	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.360.00114	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.361.00114	none	1	1	1	1	1	1	2	1	1	0	0	0	0	0
sim.362.00114	none	1	2	1	1	1	1	1	1	1	4	2	3	2	2
sim.363.00114	none	1	1	2	1	2	2	2	1	1	1	1	0	0	0
sim.364.00114	none	1	1	1	1	1	1	2	1	1	3	2	2	1	1
sim.365.00114	none	1	1	1	0	0	0	0	2	2	1	1	1	1	1
sim.366.00114	none	1	1	1	1	1	1	1	1	1	0	0	0	0	0
sim.367.00114	none	1	1	3	2	2	1	2	3	3	1	1	1	1	1
sim.368.00114	none	0	1	1	1	1	1	1	1	1	0	0	1	2	1
sim.369.00114	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.37.00114	none	1	1	1	1	1	1	2	1	1	1	1	1	1	1
sim.370.00114	none	1	1	0	1	1	1	1	1	1	0	0	0	0	0
sim.371.00114	none	2	1	2	1	1	1	2	1	1	1	1	2	2	2
sim.372.00114	none	0	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.373.00114	none	2	2	2	2	3	3	2	3	3	1	1	0	1	1
sim.374.00114	none	2	2	2	2	2	2	2	2	2	1	0	1	1	1
sim.375.00114	none	1	2	1	1	0	1	1	1	1	2	2	2	2	2
sim.376.00114	none	0	0	0	0	0	0	0	0	0	0	1	1	1	1
sim.377.00114	none	1	1	0	0	0	0	0	0	0	1	1	1	1	1
sim.378.00114	none	1	1	1	2	1	1	1	1	1	2	1	3	2	2
sim.379.00114	none	1	1	1	1	1	1	1	1	1	1	1	1	0	1
sim.38.00114	none	1	1	1	1	1	1	1	1	1	1	1	0	0	0
sim.380.00114	none	0	0	0	0	0	0	0	0	0	1	1	2	2	2
sim.381.00114	none	1	1	1	1	1	1	1	2	2	1	2	1	1	1
sim.382.00114	none	0	0	0	0	0	0	0	0	0	1	1	1	1	1
sim.383.00114	none	0	0	0	0	0	0	0	0	0	1	1	3	4	4
sim.384.00114	none	0	0	0	0	0	0	0	0	0	2	2	2	2	3
sim.385.00114	none	1	1	1	1	1	1	1	1	1	1	2	1	1	1
sim.386.00114	none	0	0	1	1	1	1	1	1	1	1	1	1	1	1
sim.387.00114	none	2	2	2	2	2	2	3	2	2	1	1	1	1	1
sim.388.00114	none	1	1	1	1	1	1	1	0	0	1	1	1	1	1
sim.389.00114	none	1	1	1	1	1	0	1	1	1	0	0	1	1	1
sim.39.00114	none	1	1	0	1	1	1	1	1	1	1	0	1	2	1
sim.390.00114	none	1	1	1	1	1	1	1	1	1	0	0	0	0	0
sim.391.00114	none	2	1	2	2	2	2	2	2	2	1	1	1	1	1
sim.392.00114	none	1	1	1	1	0	0	0	1	1	1	1	0	1	1
sim.393.00114	none	1	1	1	1	1	1	1	1	1	1	2	1	1	1
sim.394.00114	none	2	2	3	2	2	3	2	2	2	2	1	2	1	1
sim.395.00114	none	1	1	1	1	1	1	1	1	1	3	3	2	1	1
sim.396.00114	none	0	0	1	1	1	1	1	2	1	2	2	2	3	4
sim.397.00114	none	1	0	1	1	1	1	1	1	1	1	1	1	2	3
sim.398.00114	none	3	2	2	2	2	2	2	3	3	1	2	1	1	1
sim.399.00114	none	0	0	0	0	0	0	0	0	0	1	1	1	1	1
sim.4.00114	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.40.00114	none	1	1	1	1	1	1	1	1	1	0	1	1	1	1
sim.400.00114	none	1	1	1	1	1	1	1	1	1	2	2	1	2	3
sim.401.00114	none	1	1	1	1	1	1	1	1	1	1	1	2	1	2
sim.402.00114	none	1	1	1	1	1	1	1	1	1	1	1	0	0	1
sim.403.00114	none	1	1	1	1	0	1	1	1	1	1	1	1	1	1
sim.404.00114	none	0	0	0	0	0	0	0	0	0	2	3	1	2	2
sim.405.00114	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.406.00114	none	1	1	1	1	1	1	1	1	1	2	2	1	2	2
sim.407.00114	none	2	2	2	2	3	3	3	2	2	2	2	2	2	2
sim.408.00114	none	1	1	1	1	1	1	1	1	1	2	1	1	1	1
sim.409.00114	none	1	1	1	1	1	1	1	1	1	1	0	0	0	0
sim.41.00114	none	3	3	2	2	1	1	1	2	2	1	1	1	1	1
sim.410.00114	none	1	1	1	1	1	1	1	1	1	1	1	2	3	3
sim.411.00114	none	1	1	1	1	1	1	1	1	1	0	1	1	1	1
sim.412.00114	none	0	0	1	1	1	1	1	1	1	1	2	1	1	1
sim.413.00114	none	0	0	0	0	0	0	0	0	0	1	1	2	2	2
sim.414.00114	none	1	1	1	1	1	1	1	1	1	2	1	1	1	2
sim.415.00114	none	1	1	2	1	1	1	1	1	1	0	0	0	0	0
sim.416.00114	none	1	1	1	1	1	1	1	1	1	0	1	1	1	1
sim.417.00114	none	1	1	1	2	1	1	1	1	1	1	1	1	1	1
sim.418.00114	none	1	1	2	4	2	2	2	2	2	3	4	2	2	2
sim.419.00114	none	3	3	3	3	3	3	4	2	2	0	0	1	1	1
sim.42.00114	none	1	1	1	1	1	1	1	2	1	1	1	2	1	2
sim.420.00114	none	1	1	1	1	2	1	1	1	1	1	1	0	0	0
sim.421.00114	none	1	2	1	1	1	1	1	0	0	0	1	1	1	0
sim.422.00114	none	1	1	1	1	1	1	2	1	1	0	0	0	0	0
sim.423.00114	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.424.00114	none	1	0	1	1	1	1	1	1	1	1	1	1	1	1
sim.425.00114	none	1	1	1	1	1	1	1	1	0	1	1	2	2	2
