OGS	desc	musDom	gloMor	droWil	droPse	droYak	droMel	droAna	droVir	droMoj	culQui	aedAeg	anoDar	anoSte	anoGam
sim.131.007	none	2	1	1	0	1	1	1	2	3	0	0	0	0	0
sim.132.007	none	5	3	5	1	2	2	1	3	2	0	0	0	0	0
sim.133.007	none	6	3	7	7	3	3	3	3	4	0	0	0	0	0
sim.134.007	none	0	0	0	0	0	0	0	0	0	0	0	1	4	2
sim.135.007	none	0	0	0	2	2	1	1	1	2	0	0	6	1	0
sim.136.007	none	0	0	0	0	0	0	0	0	0	0	0	1	2	5
sim.137.007	none	0	0	0	0	0	0	0	0	0	3	4	0	3	3
sim.138.007	none	0	0	1	1	1	2	1	0	0	0	0	0	0	0
sim.139.007	none	1	0	0	0	0	0	0	0	0	6	2	1	2	3
sim.14.007	none	10	7	7	13	11	11	12	16	14	0	0	0	0	0
sim.140.007	none	0	0	0	0	0	0	0	0	0	7	4	8	6	5
sim.141.007	none	0	0	0	0	0	0	0	0	0	1	1	3	4	3
sim.142.007	none	0	0	0	0	0	0	0	0	0	4	4	0	0	0
sim.143.007	none	3	3	2	3	1	1	1	6	1	1	1	0	1	3
sim.144.007	none	7	3	1	0	0	0	0	0	0	0	0	0	0	0
sim.145.007	none	5	7	1	3	2	2	4	1	3	2	1	1	1	0
sim.146.007	none	0	0	0	0	0	0	0	0	0	0	2	3	0	1
sim.147.007	none	10	8	5	8	8	4	5	6	5	0	0	0	0	0
sim.148.007	none	0	0	0	0	0	0	0	0	0	1	2	1	0	0
sim.149.007	none	1	2	2	3	1	1	1	5	3	6	3	0	0	0
sim.15.007	none	5	1	3	2	3	4	3	1	3	0	0	0	0	0
sim.150.007	none	1	4	1	1	1	1	2	1	0	0	0	0	0	0
sim.151.007	none	4	0	1	0	1	1	1	1	1	0	0	0	0	0
sim.152.007	none	0	0	0	0	0	0	0	0	0	3	2	3	2	2
sim.153.007	none	0	0	0	0	0	0	0	0	0	2	1	1	1	1
sim.154.007	none	5	6	3	6	6	5	4	3	2	4	1	6	5	7
sim.155.007	none	0	0	2	7	4	4	2	5	3	0	0	0	0	0
sim.156.007	none	13	6	3	7	6	6	5	4	6	0	0	0	0	0
sim.157.007	none	0	3	0	1	2	2	0	0	0	0	1	0	0	0
sim.158.007	none	0	0	0	0	0	0	0	0	0	5	3	0	3	2
sim.159.007	none	0	0	0	0	0	0	0	0	0	2	2	5	2	4
sim.16.007	none	0	0	0	0	0	0	0	0	0	2	1	1	2	2
sim.160.007	none	1	3	1	0	2	1	1	3	3	5	2	6	7	7
sim.161.007	none	0	0	0	0	0	0	0	0	0	2	0	1	3	3
sim.162.007	none	2	1	3	1	1	1	0	2	3	1	0	2	2	2
sim.163.007	none	3	1	3	3	6	7	6	4	6	0	5	3	2	3
sim.164.007	none	0	0	0	0	0	0	0	0	0	2	2	0	0	0
sim.165.007	none	2	4	5	3	1	1	1	1	2	5	1	0	0	0
sim.166.007	none	6	4	6	5	5	7	6	6	7	2	0	3	2	2
sim.167.007	none	0	0	0	0	0	0	0	0	0	4	1	1	2	1
sim.168.007	none	1	3	3	2	3	2	2	1	3	0	0	0	0	0
sim.169.007	none	6	6	7	5	10	5	4	5	5	0	0	0	0	0
sim.17.007	none	0	0	0	0	0	0	0	0	0	3	1	2	1	2
sim.170.007	none	3	0	1	5	1	1	2	2	2	0	0	0	0	0
sim.171.007	none	4	3	1	2	2	1	2	3	1	0	0	0	0	0
sim.172.007	none	3	3	2	1	1	1	1	1	2	0	0	0	0	0
sim.173.007	none	1	1	2	2	3	3	2	5	3	0	0	0	0	0
sim.174.007	none	1	3	3	5	3	3	1	2	2	0	0	0	2	1
sim.175.007	none	0	0	0	0	0	0	0	0	0	0	2	1	1	0
sim.176.007	none	2	2	1	1	1	1	0	2	1	4	1	7	8	6
sim.177.007	none	0	2	0	0	2	0	1	1	2	0	0	3	6	8
sim.178.007	none	2	2	1	1	1	1	2	1	1	5	3	2	1	1
sim.179.007	none	0	0	0	0	0	0	0	0	0	1	2	2	2	2
sim.18.007	none	0	0	0	0	0	0	0	0	0	7	2	1	5	4
sim.180.007	none	7	3	7	6	4	5	9	7	4	0	0	0	0	0
sim.181.007	none	0	0	0	0	0	0	0	0	0	6	2	8	5	4
sim.182.007	none	0	0	0	0	0	0	0	0	0	5	4	6	10	9
sim.183.007	none	0	0	0	0	0	0	0	0	0	4	7	5	2	4
sim.184.007	none	0	0	0	0	0	0	0	0	0	7	5	2	1	2
sim.185.007	none	6	4	6	4	4	7	4	6	5	1	1	0	1	1
sim.186.007	none	0	0	0	0	0	0	0	0	0	7	7	2	4	3
sim.187.007	none	5	4	4	2	1	1	1	3	3	0	0	0	0	0
sim.188.007	none	0	0	0	2	1	1	1	2	1	0	0	0	0	0
sim.189.007	none	1	1	2	0	1	1	1	0	0	0	0	0	0	0
sim.19.007	none	8	3	3	1	4	3	4	1	2	2	0	1	3	3
sim.190.007	none	2	3	0	1	2	2	1	1	1	2	0	0	0	0
sim.191.007	none	0	0	0	0	0	0	0	0	0	2	0	1	2	1
sim.192.007	none	0	0	0	0	0	0	0	0	0	1	1	2	3	5
sim.193.007	none	2	0	0	5	2	2	3	2	1	3	2	0	0	0
sim.194.007	none	2	1	4	5	5	5	5	5	6	2	5	2	8	5
sim.195.007	none	0	0	0	0	0	0	0	0	0	2	3	3	5	2
sim.196.007	none	6	1	5	8	5	4	4	8	4	1	3	0	0	0
sim.197.007	none	0	0	0	0	0	0	0	0	0	6	6	0	2	3
sim.198.007	none	0	0	0	0	0	0	0	0	0	10	12	3	1	3
sim.199.007	none	0	0	0	0	0	0	0	0	0	1	3	0	0	0
sim.2.007	none	2	1	2	2	2	1	3	3	2	0	0	0	0	0
sim.20.007	none	0	1	3	0	0	0	0	2	1	2	5	3	0	0
sim.200.007	none	0	0	0	0	0	0	0	0	0	6	2	0	0	0
sim.201.007	none	2	2	0	0	0	0	0	1	1	0	0	0	0	0
sim.202.007	none	3	4	2	3	3	4	2	5	4	10	14	1	2	0
sim.203.007	none	1	0	1	1	1	2	1	1	1	0	0	0	2	2
sim.204.007	none	1	1	0	0	0	0	0	1	1	0	0	0	0	0
sim.205.007	none	0	0	0	0	0	0	0	0	0	1	0	2	1	0
sim.206.007	none	0	0	0	0	0	0	0	0	0	2	2	2	0	1
sim.207.007	none	1	2	1	6	5	5	6	5	4	1	1	3	2	2
sim.208.007	none	2	2	0	0	0	0	1	1	4	0	0	0	0	0
sim.209.007	none	2	1	1	1	1	2	2	2	1	0	2	0	2	1
sim.21.007	none	2	2	2	2	4	2	1	2	3	0	0	0	0	0
sim.210.007	none	2	5	1	2	2	2	4	0	0	2	3	2	2	5
sim.211.007	none	0	0	0	0	0	0	0	0	0	4	4	0	0	0
sim.212.007	none	0	0	0	0	0	0	0	0	0	0	0	1	2	2
sim.213.007	none	2	1	1	1	1	1	1	0	0	1	1	1	7	6
sim.214.007	none	0	0	0	0	0	0	0	0	0	0	0	1	2	3
sim.215.007	none	0	1	1	1	2	3	1	0	1	0	0	0	0	0
sim.216.007	none	1	0	2	0	0	0	0	0	0	1	2	4	5	4
sim.217.007	none	1	3	0	0	0	0	0	0	0	1	1	5	10	8
sim.218.007	none	0	0	0	0	0	0	0	0	0	0	1	1	1	2
sim.219.007	none	1	1	1	0	1	1	1	2	5	0	0	0	0	0
sim.22.007	none	0	0	0	0	0	0	0	0	0	1	0	5	5	4
sim.220.007	none	0	0	0	0	0	0	0	0	0	6	5	2	1	0
sim.221.007	none	0	0	0	0	0	0	0	0	0	2	0	0	3	3
sim.222.007	none	0	0	2	2	2	3	1	0	0	0	0	0	0	0
sim.223.007	none	0	0	0	0	0	0	0	0	0	1	0	5	3	6
sim.224.007	none	1	2	4	0	0	0	1	2	0	0	0	0	0	0
sim.225.007	none	17	13	16	24	14	12	17	13	15	0	0	0	0	0
sim.226.007	none	2	2	4	2	5	5	4	2	2	2	1	0	1	2
sim.227.007	none	0	0	0	0	0	0	0	0	0	7	2	12	16	13
sim.228.007	none	0	0	4	2	3	4	4	1	1	1	4	0	0	0
sim.229.007	none	11	12	8	6	9	7	7	3	1	0	0	0	0	0
sim.23.007	none	0	0	1	1	1	2	1	1	2	0	2	1	2	1
sim.230.007	none	1	2	5	8	9	10	11	2	1	3	2	1	2	1
sim.231.007	none	0	0	0	0	0	0	0	0	0	2	0	0	0	2
sim.232.007	none	4	4	1	0	2	2	1	2	2	5	4	0	0	0
sim.233.007	none	0	0	0	0	0	0	0	0	0	2	2	1	1	4
sim.234.007	none	2	4	3	4	1	2	3	8	7	0	0	0	0	0
sim.235.007	none	0	0	0	0	0	0	0	0	0	0	0	2	1	2
sim.236.007	none	0	0	0	0	0	0	0	0	0	0	0	0	1	3
sim.237.007	none	0	0	0	0	0	0	0	0	0	1	5	5	3	3
sim.238.007	none	0	3	4	3	2	2	2	3	1	3	0	6	2	3
sim.239.007	none	2	2	3	0	1	1	1	0	0	0	0	0	0	0
sim.24.007	none	4	3	3	3	4	5	3	3	3	0	0	0	1	0
sim.240.007	none	0	0	0	0	0	0	0	0	0	8	2	4	4	2
sim.241.007	none	0	0	0	0	0	0	0	0	0	1	7	3	2	4
sim.242.007	none	12	8	16	8	10	12	9	19	25	2	3	0	0	0
sim.243.007	none	9	8	8	8	11	10	8	4	5	0	0	0	0	0
sim.244.007	none	1	1	1	3	2	2	1	1	2	0	0	0	0	0
sim.245.007	none	1	1	1	1	1	1	0	3	2	0	0	0	0	0
sim.246.007	none	0	0	1	0	0	0	0	1	1	1	4	4	3	3
sim.247.007	none	3	5	4	4	2	5	4	4	0	2	8	13	11	11
sim.248.007	none	2	3	4	2	4	2	3	4	4	1	3	0	0	0
sim.249.007	none	3	5	1	3	4	4	3	4	3	2	2	0	1	1
sim.25.007	none	0	0	0	0	0	0	0	0	0	5	0	1	1	5
sim.250.007	none	0	0	0	0	0	0	0	0	0	4	9	1	2	1
sim.251.007	none	1	4	1	2	2	3	1	2	1	0	1	0	3	0
sim.252.007	none	0	0	0	0	0	0	0	0	0	6	7	4	5	8
sim.253.007	none	1	1	0	0	0	0	0	1	1	0	0	0	0	0
sim.254.007	none	0	0	1	1	1	1	0	2	2	0	0	0	0	0
sim.255.007	none	0	0	1	1	1	1	1	2	2	0	0	0	0	0
sim.256.007	none	0	0	0	0	0	0	0	0	0	0	0	4	2	1
sim.257.007	none	1	1	1	2	2	1	3	1	4	6	4	2	2	2
sim.258.007	none	2	2	6	3	3	1	4	7	7	1	2	4	2	2
sim.259.007	none	4	2	10	7	7	9	6	13	6	0	0	0	0	0
sim.26.007	none	0	0	1	0	0	0	0	1	1	3	4	2	3	2
sim.260.007	none	1	0	4	7	2	1	2	2	2	0	0	0	0	0
sim.261.007	none	1	1	1	5	3	4	2	1	1	0	0	0	0	0
sim.262.007	none	0	0	0	0	0	0	0	0	0	1	0	3	2	4
sim.263.007	none	0	0	0	0	0	0	0	0	0	0	0	2	2	2
sim.264.007	none	7	7	10	9	10	10	7	13	12	0	0	0	0	0
sim.265.007	none	1	2	1	2	2	2	1	4	3	2	1	4	7	8
sim.266.007	none	0	0	0	0	0	0	0	0	0	1	0	2	2	3
sim.267.007	none	0	0	0	0	0	0	0	0	0	1	1	1	1	0
sim.268.007	none	0	0	0	0	0	0	0	0	0	5	5	5	3	6
sim.269.007	none	0	0	0	0	0	0	0	0	0	3	6	1	1	3
sim.27.007	none	1	0	1	1	2	3	3	1	2	0	2	2	0	0
sim.270.007	none	4	5	3	4	4	4	4	5	4	1	1	0	0	0
sim.271.007	none	2	1	3	3	2	2	5	2	3	0	0	0	0	0
sim.272.007	none	0	0	0	0	0	0	0	0	0	6	5	1	2	1
sim.273.007	none	8	5	3	2	2	2	3	2	1	1	1	0	0	0
sim.274.007	none	0	0	0	0	0	0	0	0	0	2	1	8	6	3
sim.275.007	none	0	0	0	0	0	0	0	0	0	0	4	0	0	0
sim.276.007	none	0	0	0	0	0	0	0	0	0	0	0	3	4	3
sim.277.007	none	2	3	1	2	2	1	1	2	5	2	1	0	0	0
sim.278.007	none	0	0	0	0	0	0	0	0	0	7	11	2	4	4
sim.279.007	none	2	3	1	0	0	0	0	2	2	2	2	0	0	0
sim.28.007	none	1	1	2	1	1	1	2	2	1	0	0	0	0	0
sim.280.007	none	0	0	4	5	3	3	0	5	3	0	0	0	0	0
sim.281.007	none	0	0	0	0	0	0	0	0	0	6	4	2	2	1
sim.282.007	none	1	0	4	6	4	5	4	4	4	0	0	0	0	0
sim.283.007	none	0	0	0	0	0	0	0	0	0	3	1	6	2	2
sim.284.007	none	0	0	0	0	0	0	0	0	0	7	4	6	9	9
sim.285.007	none	3	0	1	1	2	2	3	2	3	0	0	0	0	0
sim.286.007	none	3	3	2	2	3	5	1	0	2	1	1	1	1	1
sim.287.007	none	1	1	1	2	3	3	4	0	3	0	0	0	0	0
sim.288.007	none	2	5	3	2	3	3	2	8	9	0	0	0	0	0
sim.289.007	none	0	0	0	0	0	0	0	0	0	0	0	3	1	1
sim.29.007	none	7	4	3	3	3	3	2	4	5	0	0	0	0	0
sim.290.007	none	0	0	3	1	1	1	1	3	2	0	0	0	0	0
sim.291.007	none	6	0	2	2	2	2	1	2	2	0	0	0	0	0
sim.292.007	none	0	0	0	0	0	0	0	0	0	2	2	3	0	0
sim.293.007	none	0	0	0	0	0	0	0	0	0	1	4	0	0	0
sim.294.007	none	1	1	1	3	1	2	1	3	2	1	3	0	0	0
sim.295.007	none	0	0	0	0	0	0	0	0	0	0	0	0	2	2
sim.296.007	none	4	5	2	3	3	1	3	2	1	1	0	5	5	3
sim.297.007	none	0	0	0	0	0	0	0	0	0	6	5	1	1	2
sim.298.007	none	0	0	0	0	0	0	0	0	0	2	2	7	4	5
sim.299.007	none	0	0	0	1	1	0	0	1	1	0	3	5	2	1
sim.3.007	none	2	1	0	0	1	1	4	0	1	0	0	0	0	0
sim.30.007	none	0	0	0	0	0	0	0	0	0	3	4	1	3	4
sim.300.007	none	0	0	0	3	1	0	2	2	2	0	0	1	1	1
sim.301.007	none	1	3	0	0	0	0	0	0	0	0	0	0	0	0
sim.302.007	none	6	1	0	0	0	0	0	0	0	3	2	3	4	2
sim.303.007	none	2	3	9	17	11	13	10	6	7	0	0	0	4	3
sim.304.007	none	0	0	0	0	0	0	0	0	0	1	0	4	3	6
sim.305.007	none	0	0	0	0	0	0	0	0	0	5	4	3	7	5
sim.306.007	none	0	0	1	0	1	1	1	2	2	0	0	0	0	0
sim.307.007	none	0	0	0	0	0	0	0	0	0	2	1	1	1	1
sim.308.007	none	7	3	3	6	4	6	3	2	2	0	0	3	3	3
sim.309.007	none	1	1	4	2	3	3	2	3	1	0	0	0	0	0
sim.31.007	none	0	0	0	0	0	0	0	0	0	3	0	1	0	0
sim.310.007	none	2	4	4	1	2	3	1	3	0	9	3	2	3	3
sim.311.007	none	3	4	5	4	2	3	6	0	1	0	0	0	0	0
sim.312.007	none	2	3	2	3	2	2	2	1	1	0	1	1	0	0
sim.313.007	none	2	3	1	1	1	1	0	0	0	0	0	2	0	2
sim.314.007	none	16	6	4	4	3	4	6	4	3	0	0	0	0	0
sim.315.007	none	1	3	0	0	0	0	0	0	0	0	0	0	0	0
sim.316.007	none	0	0	0	0	0	0	0	0	0	4	3	1	0	0
sim.317.007	none	0	0	0	1	1	1	1	0	0	0	0	1	1	0
sim.318.007	none	0	0	1	1	1	1	2	1	1	2	6	5	2	2
sim.319.007	none	0	0	0	0	0	0	0	0	0	1	2	5	3	4
sim.32.007	none	0	0	0	0	0	0	0	0	0	0	0	0	4	3
sim.320.007	none	0	0	0	0	0	0	0	0	0	0	1	3	1	1
sim.321.007	none	0	0	0	0	0	0	0	0	0	1	1	1	2	2
sim.322.007	none	3	2	4	1	1	1	4	0	1	1	4	0	0	0
sim.323.007	none	0	0	0	0	0	0	0	0	0	9	11	4	4	7
sim.324.007	none	9	11	4	6	7	6	7	10	11	0	0	0	0	0
sim.325.007	none	8	10	9	4	4	6	6	7	10	2	2	0	0	0
sim.326.007	none	0	0	0	0	0	0	0	0	0	2	2	8	5	3
sim.327.007	none	1	1	2	1	3	2	1	1	2	0	0	0	0	0
sim.328.007	none	1	0	2	3	0	0	0	1	1	0	0	0	0	0
sim.329.007	none	1	0	1	0	1	1	1	1	0	0	0	0	0	0
sim.33.007	none	0	0	0	0	0	0	0	0	0	0	0	3	3	4
sim.330.007	none	0	0	0	0	0	0	0	0	0	3	3	3	5	3
sim.331.007	none	0	0	0	0	0	0	0	0	0	0	1	2	2	4
sim.332.007	none	2	2	1	0	1	1	2	2	1	1	3	0	0	2
sim.333.007	none	0	0	0	0	0	0	0	0	0	3	3	3	4	2
sim.334.007	none	1	3	0	0	0	0	0	2	1	5	1	1	2	1
sim.335.007	none	0	0	4	3	4	7	4	2	3	0	0	0	0	0
sim.336.007	none	3	4	2	1	2	1	0	1	1	0	0	0	0	0
sim.337.007	none	3	7	3	6	5	5	6	8	4	0	0	0	0	0
sim.338.007	none	1	2	1	1	3	2	3	1	3	0	0	2	2	1
sim.339.007	none	1	4	1	0	1	1	4	0	1	0	4	1	1	0
sim.34.007	none	2	4	0	0	1	1	1	0	0	8	14	6	4	5
sim.340.007	none	2	1	2	2	1	1	3	2	2	1	1	0	0	0
sim.341.007	none	0	0	0	0	0	0	0	0	0	7	4	7	12	7
sim.342.007	none	2	1	1	1	1	1	1	0	0	10	4	3	9	3
sim.343.007	none	0	0	0	0	0	0	0	0	0	4	8	0	0	0
sim.344.007	none	2	3	2	2	3	4	6	3	2	0	0	1	0	1
sim.345.007	none	0	0	0	0	0	0	0	0	0	0	0	4	2	1
sim.346.007	none	3	2	4	2	5	3	3	4	4	0	1	0	1	1
sim.347.007	none	0	0	3	3	6	5	4	0	2	0	0	0	0	0
sim.348.007	none	1	0	0	0	0	0	0	0	0	5	12	0	1	1
sim.349.007	none	0	0	7	4	5	5	4	4	4	0	0	0	0	0
sim.35.007	none	0	0	0	0	0	0	0	0	0	7	5	2	0	1
sim.350.007	none	0	0	0	0	0	0	0	0	0	9	4	7	10	11
sim.351.007	none	0	1	4	2	3	3	3	9	5	0	0	0	0	0
sim.352.007	none	2	1	1	0	3	1	1	3	2	0	0	0	0	0
sim.353.007	none	3	0	1	4	1	2	0	5	7	0	0	0	0	0
sim.354.007	none	0	0	1	1	0	0	1	0	0	0	1	0	1	1
sim.355.007	none	0	0	0	0	0	0	0	0	0	2	0	0	2	3
sim.356.007	none	0	0	0	0	0	0	0	0	0	6	2	1	1	1
sim.357.007	none	1	1	0	1	0	0	0	0	0	3	1	1	2	3
sim.358.007	none	2	1	1	1	4	2	3	1	1	8	2	5	3	2
sim.359.007	none	1	2	2	1	1	1	4	1	1	0	0	0	0	0
sim.36.007	none	0	0	0	0	0	0	0	0	0	0	0	1	2	1
sim.360.007	none	1	1	0	2	1	1	1	1	2	0	0	0	0	0
sim.361.007	none	0	0	0	1	1	2	1	1	1	2	1	0	0	0
sim.362.007	none	0	1	1	8	1	1	3	1	1	0	0	0	0	0
sim.363.007	none	0	0	3	4	4	4	2	0	2	0	0	0	0	0
sim.364.007	none	2	3	0	0	0	0	0	1	1	10	8	2	2	5
sim.365.007	none	2	1	1	0	0	0	0	0	0	0	0	1	1	0
sim.366.007	none	3	2	2	2	1	1	1	1	0	0	0	0	0	0
sim.367.007	none	0	1	1	1	1	1	1	1	2	0	0	0	0	0
sim.368.007	none	0	0	2	1	4	4	3	1	2	5	9	4	5	5
sim.369.007	none	3	2	1	2	3	3	2	0	2	0	0	0	0	0
sim.37.007	none	5	2	4	9	4	4	4	5	1	0	0	0	0	1
sim.370.007	none	0	0	0	0	0	0	0	0	0	8	11	2	4	4
sim.371.007	none	2	1	1	3	3	1	1	0	0	0	0	4	3	2
sim.372.007	none	1	1	3	3	5	4	4	5	4	0	0	0	0	0
sim.373.007	none	0	0	0	0	0	0	0	0	0	0	1	2	2	0
sim.374.007	none	1	1	1	3	2	2	2	3	6	0	0	0	0	0
sim.375.007	none	0	0	0	0	0	0	0	0	0	1	2	1	0	1
sim.376.007	none	1	3	0	0	0	0	0	1	3	9	3	0	2	1
sim.377.007	none	0	0	0	0	0	0	0	0	0	5	4	0	0	0
sim.378.007	none	2	3	4	6	6	3	6	5	4	0	0	1	0	0
sim.379.007	none	0	0	0	0	0	0	0	0	0	1	2	10	15	13
sim.38.007	none	2	3	4	1	1	0	3	3	3	5	1	0	1	3
sim.380.007	none	0	0	1	1	3	3	2	1	2	1	3	4	1	3
sim.381.007	none	0	0	0	0	0	0	0	0	0	1	6	3	0	0
sim.382.007	none	6	4	4	6	6	8	5	4	4	6	4	4	2	3
sim.383.007	none	3	2	3	5	4	4	3	0	0	0	0	0	0	0
sim.384.007	none	3	3	1	2	3	3	1	1	1	0	0	3	0	0
sim.385.007	none	11	10	7	6	4	4	5	2	4	1	0	1	2	2
sim.386.007	none	2	3	6	6	4	4	3	4	3	1	1	1	0	0
sim.387.007	none	2	2	1	2	0	0	0	3	3	6	9	2	3	1
sim.388.007	none	5	2	1	2	1	2	1	2	0	0	0	0	0	0
sim.389.007	none	1	1	0	2	1	1	1	0	0	0	0	0	0	0
sim.39.007	none	0	0	0	0	0	0	0	0	0	4	1	0	1	0
sim.390.007	none	7	3	1	0	1	1	2	1	1	0	0	0	0	0
sim.391.007	none	0	0	0	0	0	0	0	0	0	0	2	0	1	1
sim.392.007	none	0	0	0	0	0	0	0	0	0	0	1	2	1	1
sim.393.007	none	0	0	1	1	1	1	1	1	1	1	3	1	2	2
sim.394.007	none	1	3	3	2	1	1	1	3	4	0	0	0	0	0
sim.395.007	none	0	0	0	0	0	0	0	0	0	1	3	0	1	1
sim.396.007	none	0	0	0	0	0	0	0	0	0	3	1	0	0	0
sim.397.007	none	2	2	5	3	5	6	6	8	8	0	0	0	0	0
sim.398.007	none	7	4	7	4	5	4	4	6	4	2	0	2	0	0
sim.399.007	none	0	0	0	0	0	0	0	0	0	1	2	3	1	2
sim.4.007	none	1	1	5	3	0	0	1	2	2	1	1	0	1	1
sim.40.007	none	0	0	0	0	0	0	0	0	0	5	12	2	1	3
sim.400.007	none	0	0	2	1	1	1	1	0	0	0	0	0	0	0
sim.401.007	none	0	0	0	0	0	0	0	1	1	3	1	1	1	3
sim.402.007	none	3	3	6	3	2	4	2	6	4	2	11	0	0	0
sim.403.007	none	0	0	1	1	1	2	1	1	0	8	5	17	15	14
sim.404.007	none	3	1	6	3	6	6	4	7	5	0	0	0	0	0
sim.405.007	none	0	0	0	0	0	0	0	0	0	3	2	0	0	0
sim.406.007	none	4	2	1	1	0	2	1	4	4	0	0	0	0	0
sim.407.007	none	8	12	9	10	7	7	6	9	9	0	0	0	0	0
sim.408.007	none	5	5	1	3	1	0	0	0	2	0	0	0	0	0
sim.409.007	none	0	0	0	0	0	0	0	0	0	5	1	2	0	1
sim.41.007	none	1	0	3	2	2	2	2	1	1	0	0	0	0	0
sim.410.007	none	2	1	6	11	3	5	4	6	4	4	3	1	4	2
sim.411.007	none	1	0	1	1	3	3	2	2	0	0	0	0	0	0
sim.412.007	none	0	0	3	2	1	1	1	1	1	0	0	0	0	0
sim.413.007	none	3	1	2	1	0	0	1	3	0	5	3	0	0	0
sim.414.007	none	2	3	0	1	0	0	0	1	1	0	0	0	0	0
sim.415.007	none	5	4	4	3	1	1	2	5	3	1	1	4	1	2
sim.416.007	none	0	0	2	2	1	1	1	2	0	0	0	0	0	0
sim.417.007	none	0	0	2	1	1	1	1	0	0	0	0	0	0	0
sim.418.007	none	0	0	1	5	4	2	3	2	1	0	0	0	0	0
sim.419.007	none	7	3	3	2	6	6	6	3	2	0	0	0	0	0
sim.42.007	none	4	4	5	2	3	2	2	3	3	4	0	0	0	1
sim.420.007	none	0	2	0	0	0	0	0	0	0	0	0	2	1	2
sim.421.007	none	0	0	0	0	0	0	0	0	0	2	1	1	1	1
sim.422.007	none	2	0	1	1	0	0	0	1	1	0	1	2	0	0
sim.423.007	none	3	0	0	2	0	0	1	3	5	0	2	0	0	0
sim.424.007	none	1	1	1	2	1	2	1	2	1	1	2	0	1	1
sim.425.007	none	3	3	2	4	6	5	3	2	3	0	0	0	0	0
sim.426.007	none	3	0	2	1	1	1	1	2	1	0	0	0	0	0
sim.427.007	none	0	0	0	0	0	0	0	0	0	1	3	1	0	2
sim.428.007	none	9	8	11	11	4	6	10	16	10	0	0	0	0	0
sim.429.007	none	0	0	0	0	0	0	0	0	0	2	5	4	4	3
sim.43.007	none	0	0	0	0	0	0	0	0	0	6	3	4	3	2
sim.430.007	none	5	10	0	3	2	3	1	2	1	0	0	0	0	0
sim.431.007	none	3	3	8	9	2	4	2	6	5	6	6	0	0	1
sim.432.007	none	0	0	0	0	0	0	0	0	0	4	3	0	0	0
sim.433.007	none	0	2	5	4	2	2	1	2	2	1	4	7	8	4
sim.434.007	none	0	0	0	1	3	3	1	0	0	0	0	6	4	2
